case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000,200,1,1,1,3,1143.199694,1152.026582,1147.660052,1,1147.660052,1,1
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000,200,1,1,1,3,678.7452805,692.8594391,696.7257402,1,696.7257402,1,1
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000,200,2,1,2,3,1154.739542,1167.374145,1155.562717,1,1147.660052,0.993161,0.496581
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000,200,2,1,2,3,673.5525994,684.815586,680.0414503,1,696.7257402,1.02453,0.512267
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000,200,4,2,2,3,576.5965309,598.3414277,597.9869516,1,1147.660052,1.91921,0.479801
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000,200,4,2,2,3,355.7295175,365.6515698,368.0117228,1,696.7257402,1.89322,0.473304
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000,200,8,4,2,3,315.7486501,317.3445158,316.199028,1,1147.660052,3.62955,0.453694
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000,200,8,4,2,3,192.8250527,196.9431675,198.1898704,1,696.7257402,3.51545,0.439431
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBGS,1000,200,16,4,4,3,304.9698143,310.6532438,312.4598875,1,1147.660052,3.67298,0.229561
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,400,upwind,RBSOR,1000,200,16,4,4,3,193.1795654,195.2969423,193.5741503,1,696.7257402,3.59927,0.224954
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000,200,1,1,1,3,59.25536489,59.90409223,60.19718719,1,60.19718719,1,1
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000,200,1,1,1,3,36.11739326,36.27012626,36.32125688,1,36.32125688,1,1
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000,200,2,1,2,3,59.45827198,59.59898583,59.58816409,1,60.19718719,1.01022,0.50511
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000,200,2,1,2,3,35.89890337,36.10864456,36.13201189,1,36.32125688,1.00524,0.502619
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000,200,4,2,2,3,39.86453819,40.04872513,40.09023356,1,60.19718719,1.50154,0.375386
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000,200,4,2,2,3,24.35016155,24.45779641,24.38097239,1,36.32125688,1.48974,0.372434
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000,200,8,4,2,3,30.62600327,30.78752685,30.82945371,1,60.19718719,1.95259,0.244073
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000,200,8,4,2,3,18.39967203,18.51398698,18.54822421,1,36.32125688,1.95821,0.244776
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBGS,1000,200,16,4,4,3,30.30586934,30.5198791,30.40704226,1,60.19718719,1.97971,0.123732
case1_N64_Re400_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,400,upwind,RBSOR,1000,200,16,4,4,3,18.33294368,18.52779531,18.58442378,1,36.32125688,1.95439,0.12215
