case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,1,1,1,3,4.753465414,4.755336701,4.755216327,1,4.755216327,1,1
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,1,1,1,3,3.227244511,3.233967107,3.228699084,1,3.228699084,1,1
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,2,1,2,3,3.628459092,3.743204248,3.643883772,1,4.755216327,1.30499,0.652493
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,2,1,2,3,2.399709191,2.405939826,2.406691335,1,3.228699084,1.34155,0.670775
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,4,1,4,3,3.37001542,3.408771628,3.413004797,1,4.755216327,1.39326,0.348316
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,4,1,4,3,2.128027845,2.258904532,2.311604246,1,3.228699084,1.39674,0.349184
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,8,1,8,3,4.504012529,4.68644129,4.740370415,1,4.755216327,1.00313,0.125391
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,8,1,8,3,2.942773305,3.053363871,3.107958868,1,3.228699084,1.03885,0.129856
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,16,1,16,3,8.625875171,10.85388703,9.714703452,1,4.755216327,0.489487,0.0305929
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,16,1,16,3,5.038476542,6.366543815,5.834761962,1,3.228699084,0.553356,0.0345847
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000,250,1,1,1,3,3.642790385,3.648687469,3.647479232,1,3.647479232,1,1
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000,250,1,1,1,3,2.436347745,2.43740986,2.436716609,1,2.436716609,1,1
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000,250,2,1,2,3,3.04423932,3.04934092,3.045843158,1,3.647479232,1.19753,0.598763
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000,250,2,1,2,3,1.999333143,2.006028424,2.00194392,1,2.436716609,1.21718,0.608588
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000,250,4,1,4,3,2.963965911,3.100102574,3.120046928,1,3.647479232,1.16905,0.292262
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000,250,4,1,4,3,1.928385478,2.018299557,2.03763704,1,2.436716609,1.19585,0.298964
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000,250,8,1,8,3,4.258242544,4.54183829,4.676839307,1,3.647479232,0.779903,0.0974878
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000,250,8,1,8,3,2.750945792,2.966780571,3.02321377,1,2.436716609,0.806002,0.10075
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBGS,2000,250,16,1,16,3,7.855797887,8.763636486,8.746101275,1,3.647479232,0.417041,0.026065
case1_N64_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,upwind,RBSOR,2000,250,16,1,16,3,5.054884199,5.538789588,5.07093095,1,2.436716609,0.480526,0.0300329
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,1,1,1,3,4.753127705,4.75400261,4.754315577,1,4.754315577,1,1
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,1,1,1,3,3.2224462,3.224273145,3.223827653,1,3.223827653,1,1
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,2,1,2,3,3.60200654,3.635808377,3.644764006,1,4.754315577,1.30442,0.652212
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,2,1,2,3,2.431666493,2.434735153,2.436091356,1,3.223827653,1.32336,0.66168
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,4,1,4,3,3.189011153,3.259816023,3.287738558,1,4.754315577,1.44607,0.361519
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,4,1,4,3,2.102531914,2.129114038,2.108026784,1,3.223827653,1.52931,0.382328
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,8,1,8,3,4.181686081,4.440365137,4.529983629,1,4.754315577,1.04952,0.13119
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBSOR,2000,250,8,1,8,3,2.634767219,2.740120199,2.649948541,1,3.223827653,1.21656,0.15207
case1_N64_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,upwind,RBGS,2000,250,16,1,16,3,7.3439526,7.9680274,8.177394491,1,4.754315577,0.581397,0.0363373
