case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500,250,1,1,1,3,9959.732068,10126.78696,10190.9296,1,10190.9296,1,1
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500,250,1,1,1,3,7843.431937,7865.321017,7872.731811,1,7872.731811,1,1
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500,250,2,2,1,3,5137.59373,5231.791388,5205.009853,1,10190.9296,1.95791,0.978954
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500,250,2,2,1,3,4106.8502,4179.685423,4173.675293,1,7872.731811,1.88628,0.943141
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500,250,4,4,1,3,2767.647732,2802.489968,2791.065809,1,10190.9296,3.65127,0.912817
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500,250,4,4,1,3,2096.117864,2107.381445,2100.120617,1,7872.731811,3.7487,0.937176
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500,250,8,8,1,3,1393.231069,1407.177176,1411.239216,1,10190.9296,7.22126,0.902658
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500,250,8,8,1,3,1084.109214,1091.665212,1093.089551,1,7872.731811,7.20228,0.900284
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBGS,2500,250,16,16,1,3,727.9779415,733.4300048,733.3960156,1,10190.9296,13.8955,0.868471
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,central,RBSOR,2500,250,16,16,1,3,556.502614,565.2477148,569.370429,1,7872.731811,13.8271,0.864193
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500,250,1,1,1,3,435.1243055,436.0616546,435.2619827,1,435.2619827,1,1
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500,250,1,1,1,3,332.2286789,333.2585968,333.3266129,1,333.3266129,1,1
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500,250,2,2,1,3,239.7797329,242.3071146,243.2793396,1,435.2619827,1.78914,0.894572
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500,250,2,2,1,3,184.4686091,184.7262724,184.7126739,1,333.3266129,1.80457,0.902284
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500,250,4,4,1,3,142.6630812,143.7450827,144.2444801,1,435.2619827,3.01753,0.754382
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500,250,4,4,1,3,109.4319716,109.8285455,109.7425044,1,333.3266129,3.03735,0.759338
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500,250,8,8,1,3,92.85969496,93.19880525,93.11131024,1,435.2619827,4.67464,0.58433
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500,250,8,8,1,3,71.26722646,71.29890251,71.28669858,1,333.3266129,4.67586,0.584482
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBGS,2500,250,16,16,1,3,70.55231619,70.74151429,70.77704787,1,435.2619827,6.14976,0.38436
case1_N128_Re400_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,central,RBSOR,2500,250,16,16,1,3,53.74557161,53.78225215,53.74800515,1,333.3266129,6.20166,0.387603
