case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000,200,1,1,1,3,175.2252772,181.0776141,181.1878479,1,181.1878479,1,1
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000,200,1,1,1,3,92.03915048,94.77705654,95.04090643,1,95.04090643,1,1
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000,200,2,2,1,3,92.57010436,95.48594379,96.04069209,1,181.1878479,1.88657,0.943287
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000,200,2,2,1,3,51.15686536,51.37793724,51.46113777,1,95.04090643,1.84685,0.923424
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000,200,4,4,1,3,54.05771136,56.03746144,56.64990497,1,181.1878479,3.19838,0.799595
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000,200,4,4,1,3,30.08910656,30.31327494,30.41365814,1,95.04090643,3.12494,0.781235
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000,200,8,8,1,3,33.19071484,33.59345873,33.48492742,1,181.1878479,5.41103,0.676378
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000,200,8,8,1,3,17.58960581,17.72799738,17.69865489,1,95.04090643,5.36995,0.671244
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBGS,1000,200,16,16,1,3,22.47261119,22.62529755,22.52788663,1,181.1878479,8.04282,0.502677
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,400,upwind,RBSOR,1000,200,16,16,1,3,11.90080976,12.00146302,12.00167799,1,95.04090643,7.91897,0.494936
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000,200,1,1,1,3,17.12240911,17.26715636,17.32227945,1,17.32227945,1,1
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000,200,1,1,1,3,8.902230501,8.987114191,9.012247324,1,9.012247324,1,1
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000,200,2,2,1,3,15.19131184,15.2705361,15.26971173,1,17.32227945,1.13442,0.56721
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000,200,2,2,1,3,7.776021242,7.820935965,7.836448193,1,9.012247324,1.15004,0.575021
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000,200,4,4,1,3,13.96337247,14.0017856,13.97602296,1,17.32227945,1.23943,0.309857
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000,200,4,4,1,3,7.204075336,7.232312441,7.239397049,1,9.012247324,1.24489,0.311222
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000,200,8,8,1,3,12.98249769,12.98914703,12.98591542,1,17.32227945,1.33393,0.166741
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000,200,8,8,1,3,6.719516516,6.72486647,6.725292683,1,9.012247324,1.34005,0.167507
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBGS,1000,200,16,16,1,3,12.75162292,12.81108363,12.83171535,1,17.32227945,1.34996,0.0843724
case1_N32_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,400,upwind,RBSOR,1000,200,16,16,1,3,6.601064682,6.617748578,6.605105639,1,9.012247324,1.36444,0.0852773
