case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N32_Re100_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,100,central,RBGS,1000,200,1,1,1,3,1.13337807,1.144092898,1.140899271,1,1.140899271,1,1,1,1.140899271
case1_N32_Re100_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,100,central,RBSOR,1000,200,1,1,1,3,0.6691173762,0.674124226,0.673324503,1,0.673324503,1,1,1,0.673324503
case1_N32_Re100_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,100,central,RBGS,1000,200,1,1,1,3,0.8942263052,0.896677083,0.8977954499,1,0.8977954499,1,1,1,0.8977954499
case1_N32_Re100_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,100,central,RBSOR,1000,200,1,1,1,3,0.5046789162,0.5050548663,0.5050293431,1,0.5050293431,1,1,1,0.5050293431
case1_N32_Re100_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,100,central,RBGS,1000,200,1,1,1,3,1.12939493,1.131130343,1.130764239,1,1.130764239,1,1,1,1.130764239
case1_N32_Re100_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,100,central,RBSOR,1000,200,1,1,1,3,0.66520679,0.6660298382,0.6657766998,1,0.6657766998,1,1,1,0.6657766998
case1_N32_Re100_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,100,central,RBGS,1000,200,1,1,1,3,0.893013265,0.895910838,0.8953196071,1,0.8953196071,1,1,1,0.8953196071
case1_N32_Re100_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,100,central,RBSOR,1000,200,1,1,1,3,0.5046291761,0.505399391,0.5055801533,1,0.5055801533,1,1,1,0.5055801533
