case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBGS,1000,200,1,1,1,3,5.473555423,5.478520568,5.480535716,1,5.480535716,1,1
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,1,1,1,3,3.788075834,3.7998618,3.79780604,1,3.79780604,1,1
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBGS,1000,200,2,1,2,3,4.159916326,4.190189544,4.191377904,1,5.480535716,1.30757,0.653787
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,2,1,2,3,2.864984792,2.883943852,2.885165278,1,3.79780604,1.31632,0.658161
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBGS,1000,200,4,1,4,3,3.747777302,3.781245792,3.789872572,1,5.480535716,1.4461,0.361525
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,4,1,4,3,2.558432128,2.614289696,2.564845283,1,3.79780604,1.48072,0.370179
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBGS,1000,200,8,1,8,3,5.171276387,5.187335391,5.17688477,1,5.480535716,1.05866,0.132332
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,8,1,8,3,3.408718109,3.634945326,3.703699529,1,3.79780604,1.02541,0.128176
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBGS,1000,200,16,1,16,3,9.11866881,10.02026177,9.349498153,1,5.480535716,0.586185,0.0366366
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,16,1,16,3,6.222901966,6.769526518,7.022022251,1,3.79780604,0.540842,0.0338026
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,1,1,1,3,4.221090872,4.226139459,4.221672729,1,4.221672729,1,1
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,1,1,1,3,2.88786776,2.890509665,2.89021612,1,2.89021612,1,1
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,2,1,2,3,3.517612889,3.531542764,3.520289101,1,4.221672729,1.19924,0.59962
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,2,1,2,3,2.373635173,2.39230147,2.391640149,1,2.89021612,1.20847,0.604233
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,4,1,4,3,3.729910579,3.745320165,3.736433607,1,4.221672729,1.12987,0.282467
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,4,1,4,3,2.324047424,2.43655731,2.479372915,1,2.89021612,1.1657,0.291426
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,8,1,8,3,5.442157663,5.490975978,5.471554514,1,4.221672729,0.771567,0.0964459
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,8,1,8,3,3.389434621,3.58364278,3.607376363,1,2.89021612,0.801196,0.10015
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,16,1,16,3,10.75341932,11.44063565,10.8338732,1,4.221672729,0.389673,0.0243546
case1_N64_Re100_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,16,1,16,3,6.127294134,6.392331236,6.145215191,1,2.89021612,0.47032,0.029395
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBGS,1000,200,1,1,1,3,5.479690593,5.482912215,5.479928587,1,5.479928587,1,1
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,1,1,1,3,3.793773618,3.804054111,3.799600475,1,3.799600475,1,1
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBGS,1000,200,2,1,2,3,4.194896463,4.224420988,4.228133872,1,5.479928587,1.29606,0.648032
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,2,1,2,3,2.857258197,2.87266867,2.879015773,1,3.799600475,1.31976,0.659878
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBGS,1000,200,4,1,4,3,3.839763794,3.862132244,3.850760151,1,5.479928587,1.42308,0.355769
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,4,1,4,3,2.486568212,2.501261584,2.501992352,1,3.799600475,1.51863,0.379657
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBGS,1000,200,8,1,8,3,5.051272321,5.273892045,5.34723746,1,5.479928587,1.02481,0.128102
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,8,1,8,3,3.180525355,3.258929564,3.23719912,1,3.799600475,1.17373,0.146716
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBGS,1000,200,16,1,16,3,8.676297057,9.238398107,9.510349352,1,5.479928587,0.576207,0.0360129
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,100,upwind,RBSOR,1000,200,16,1,16,3,5.651310928,6.112721782,5.830699556,1,3.799600475,0.651654,0.0407284
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,1,1,1,3,4.218591794,4.22453817,4.22552279,1,4.22552279,1,1
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,1,1,1,3,2.886248406,2.892077647,2.889147729,1,2.889147729,1,1
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,2,1,2,3,3.646655492,3.656916446,3.660370644,1,4.22552279,1.1544,0.577199
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,2,1,2,3,2.441095188,2.457298849,2.459274143,1,2.889147729,1.1748,0.587398
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,4,1,4,3,3.444137897,3.570934532,3.631818261,1,4.22552279,1.16347,0.290868
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,4,1,4,3,2.309310406,2.361292468,2.348884679,1,2.889147729,1.23001,0.307502
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,8,1,8,3,4.694706649,5.023897725,5.181301303,1,4.22552279,0.815533,0.101942
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,8,1,8,3,3.06046417,3.22346974,3.147866827,1,2.889147729,0.917811,0.114726
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBGS,1000,200,16,1,16,3,8.499709543,9.612540467,9.532429013,1,4.22552279,0.443279,0.0277049
case1_N64_Re100_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,100,upwind,RBSOR,1000,200,16,1,16,3,5.587729249,5.617337526,5.620615534,1,2.889147729,0.514027,0.0321267
