case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000,200,1,1,1,3,1257.868065,1268.366871,1259.525864,1,1259.525864,1,1
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000,200,1,1,1,3,781.5009315,807.8045171,820.0866055,1,820.0866055,1,1
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000,200,2,1,2,3,1286.128431,1300.585879,1300.861527,1,1259.525864,0.968224,0.484112
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000,200,2,1,2,3,798.3115072,820.1956194,806.7629597,1,820.0866055,1.01651,0.508257
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000,200,4,2,2,3,679.3585536,691.8195925,693.3107014,1,1259.525864,1.81668,0.454171
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000,200,4,2,2,3,432.3072245,438.2681764,440.7455974,1,820.0866055,1.86068,0.46517
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000,200,8,4,2,3,355.1290531,362.1476285,358.0220678,1,1259.525864,3.51801,0.439751
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000,200,8,4,2,3,216.9087226,224.4759085,226.3202112,1,820.0866055,3.62357,0.452946
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000,200,16,4,4,3,352.2728803,362.2941531,366.0905242,1,1259.525864,3.44048,0.21503
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000,200,16,4,4,3,220.8975055,227.7047236,228.5289135,1,820.0866055,3.58855,0.224284
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000,200,1,1,1,3,69.4088347,69.79550767,69.85981345,1,69.85981345,1,1
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000,200,1,1,1,3,42.77968788,43.08701841,43.22503734,1,43.22503734,1,1
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000,200,2,1,2,3,68.87682843,69.41100677,69.41841054,1,69.85981345,1.00636,0.503179
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000,200,2,1,2,3,43.03392553,43.23462248,43.14383388,1,43.22503734,1.00188,0.500941
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000,200,4,2,2,3,46.57970262,46.80850585,46.85634661,1,69.85981345,1.49094,0.372734
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000,200,4,2,2,3,28.90285563,28.92687273,28.9294374,1,43.22503734,1.49415,0.373539
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000,200,8,4,2,3,35.71624017,35.7947034,35.81396818,1,69.85981345,1.95063,0.243829
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000,200,8,4,2,3,22.01595855,22.09753704,22.12387753,1,43.22503734,1.95377,0.244222
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000,200,16,4,4,3,35.47878551,35.55096332,35.56745982,1,69.85981345,1.96415,0.122759
case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000,200,16,4,4,3,21.95819426,22.04609982,22.03407478,1,43.22503734,1.96174,0.122608
