iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.0537121997667,0.0109347213139,0.00025938788238,1.02951050517,0.0025,2500,9.84451544383e-05,1
2,0.0473202500828,0.0153777773186,0.00040278688715,1.5986611551,0.0025,2475,9.95114758013e-05,1
3,0.0419599659815,0.0169788993688,0.000480943437576,1.90886450374,0.0025,2450,9.9859325459e-05,1
4,0.0374139271055,0.0171700615794,0.000520398898717,2.06546322901,0.0025,2425,9.93947362946e-05,1
5,0.033530236542,0.0166811618882,0.000536147664647,2.12797008098,0.0025,2400,9.78912209716e-05,1
6,0.0301946639366,0.0159022666236,0.000537114353805,2.13180687025,0.0025,2350,9.85417994519e-05,1
7,0.0273130740603,0.0149806439431,0.000528811412667,2.09885249687,0.0025,2300,9.80652077411e-05,1
8,0.0248138031725,0.0140146089155,0.000514742962673,2.04301481885,0.0025,2225,9.95958491035e-05,1
9,0.0226336347612,0.0130574734498,0.000497181020245,1.97331146935,0.0025,2150,9.98190717106e-05,1
10,0.0207244355827,0.0121323171181,0.000477654393481,1.89581028773,0.0025,2075,9.83422784554e-05,1
11,0.0190465987972,0.0112496159478,0.000457208937395,1.81466227252,0.0025,1975,9.83084475472e-05,1
12,0.0175648699761,0.010428096679,0.000436471772431,1.73235646478,0.0025,1850,9.96277649944e-05,1
13,0.016249835523,0.00966796800987,0.000415863990675,1.65056417899,0.0025,1725,9.81801958221e-05,1
14,0.0150810918791,0.00896724912387,0.00039566806827,1.57040656296,0.0025,1550,9.971352151e-05,1
15,0.0140355419348,0.00832288993289,0.000376066532546,1.49260806767,0.0025,1350,9.92620464033e-05,1
16,0.013098490308,0.00773113903865,0.000357175649916,1.41763015452,0.0025,1075,9.93506516255e-05,1
17,0.012253004318,0.00718806331866,0.000339063020708,1.34574112919,0.0025,700,9.78641216426e-05,1
18,0.0114746602398,0.00668968721127,0.000321761427666,1.27707110641,0.0025,300,9.19834123859e-05,1
19,0.0107896594587,0.00623470971428,0.000305253092329,1.21154952345,0.0025,950,9.93541534057e-05,1
20,0.010180552757,0.00599807896215,0.000289587913247,1.14937442768,0.0025,1325,9.76392510176e-05,1
21,0.00961037321392,0.00578598203172,0.000274729227292,1.09040030312,0.0025,1500,9.72875402885e-05,1
22,0.00908834688212,0.00557924275246,0.000260652065019,1.03452804606,0.0025,1625,9.75655872919e-05,1
23,0.00860991070181,0.00537825327657,0.000247329050582,0.98164900176,0.0025,1725,9.76231310971e-05,1
24,0.00833269046876,0.00518335818123,0.000234729998725,0.931643364941,0.0025,1800,9.85195321741e-05,1
25,0.00813349898493,0.00499479655668,0.000222823481989,0.884386400016,0.0025,1875,9.75425209729e-05,1
26,0.00793534561386,0.00481274241935,0.000211576546836,0.839747314394,0.0025,1925,9.83516375949e-05,1
27,0.0077400829534,0.00466935554174,0.000200956738593,0.797597295476,0.0025,1975,9.81028646668e-05,1
28,0.00754801352419,0.00453504982605,0.000190931709953,0.757807956804,0.0025,2025,9.68099091929e-05,1
29,0.00735925430685,0.00440507687154,0.000181469432515,0.72025217765,0.0025,2050,9.80206712579e-05,1
30,0.00717502700212,0.00427931740288,0.000172539400724,0.684808881474,0.0025,2075,9.87288938978e-05,1
31,0.00699526659305,0.00415766869671,0.000164112014307,0.651360584785,0.0025,2100,9.88124345976e-05,1
32,0.00682014992132,0.00404001644621,0.000156158833999,0.619794412142,0.0025,2125,9.83433285567e-05,1
33,0.00664980796115,0.0039262379728,0.000148652673377,0.590002460632,0.0025,2150,9.74047593576e-05,1
34,0.00648400188041,0.00381624029,0.000141567386661,0.561880957658,0.0025,2150,9.94368870801e-05,1
35,0.00632368710711,0.00370990107121,0.000134878829509,0.535334074319,0.0025,2175,9.79256642384e-05,1
36,0.0061678089417,0.0036250749531,0.000128563302658,0.51026774825,0.0025,2175,9.92935797652e-05,1
37,0.0060172989625,0.00354596739283,0.000122599130529,0.486595949068,0.0025,2200,9.71909968773e-05,1
38,0.00587102378583,0.00346855629896,0.000116965092442,0.464234451903,0.0025,2200,9.79469189718e-05,1
39,0.00572964297665,0.00339284315784,0.000111892668084,0.444101999626,0.0025,2200,9.71871018365e-05,1
