iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.00536888770371,0.00109346699622,2.59375297537e-05,0.102946055593,0.0025,325,7.32291065499e-05,1
2,0.00526180765088,0.0016759478174,4.23098315852e-05,0.167927721562,0.0025,325,6.75622668165e-05,1
3,0.005172283851,0.00202563083716,5.28815472681e-05,0.209886861107,0.0025,300,9.96971485429e-05,1
4,0.00509211744424,0.0022488910334,5.96748617266e-05,0.236849526193,0.0025,300,9.61716260676e-05,1
5,0.00501857225409,0.00239521241427,6.38988918946e-05,0.25361470193,0.0025,300,9.31888343253e-05,1
6,0.00494974347939,0.00249486686019,6.63289779357e-05,0.263259713427,0.0025,300,9.05395798689e-05,1
7,0.00488457390604,0.00256372261825,6.74875941388e-05,0.267858261137,0.0025,300,8.80361473494e-05,1
8,0.00482241788483,0.00261037281456,6.77395012324e-05,0.268858080391,0.0025,300,8.55679276742e-05,1
9,0.00476281203362,0.00264121985872,6.73459223432e-05,0.26729596578,0.0025,300,8.30672998995e-05,1
10,0.00470534572099,0.00266062107418,6.64973634288e-05,0.263928035449,0.0025,300,8.04920712135e-05,1
11,0.00464974795983,0.00267163134873,6.53345119188e-05,0.259312677806,0.0025,300,7.78162793098e-05,1
12,0.00459580586278,0.00267644257517,6.39620957873e-05,0.25386555818,0.0025,300,7.50250745146e-05,1
13,0.00454334964841,0.00267665604068,6.24583869971e-05,0.247897337992,0.0025,300,7.21116913606e-05,1
14,0.00449228674989,0.00267345799247,6.08819014128e-05,0.241640266708,0.0025,300,6.90755667186e-05,1
15,0.00444251205964,0.00266773659951,5.92762323376e-05,0.235267366148,0.0025,300,6.59210584162e-05,1
16,0.0043940309216,0.00266013793588,5.76741029096e-05,0.228908514448,0.0025,275,9.74472904385e-05,1
17,0.00434626589177,0.00265123472278,5.60981872104e-05,0.222653705038,0.0025,275,9.25147124101e-05,1
18,0.00429962313528,0.00264136387135,5.45655335959e-05,0.216570602842,0.0025,275,8.71458135802e-05,1
19,0.00425389584055,0.00263082792266,5.30878487682e-05,0.210705671761,0.0025,275,8.1654080728e-05,1
20,0.00420909237138,0.002619853655,5.16728267081e-05,0.205089449205,0.0025,275,7.60801124291e-05,1
21,0.00416510455697,0.00260861269033,5.03250969193e-05,0.199740309673,0.0025,275,7.04555316848e-05,1
22,0.00412187277644,0.00259723470526,4.90469522327e-05,0.194667353412,0.0025,275,6.48109364225e-05,1
23,0.00407946605746,0.00258580592598,4.78391788003e-05,0.189873700658,0.0025,250,9.22328328188e-05,1
24,0.00403752807239,0.00257442918722,4.67005162246e-05,0.185354348895,0.0025,250,8.39328187299e-05,1
25,0.00399634816462,0.0025631331801,4.5629327054e-05,0.181102799078,0.0025,250,7.5282359956e-05,1
26,0.00395581412246,0.0025519594418,4.46231736e-05,0.177109376018,0.0025,250,6.67509838857e-05,1
27,0.00391601793045,0.00254093117407,4.36792563982e-05,0.173362968644,0.0025,225,9.12451649304e-05,1
28,0.00387663017475,0.00253007925063,4.27940348004e-05,0.169849524123,0.0025,225,7.84890351169e-05,1
29,0.00383787888616,0.00251940336561,4.19641483711e-05,0.166555704885,0.0025,225,6.54086621366e-05,1
30,0.00379972488517,0.00250891395491,4.11861012866e-05,0.163467636007,0.0025,200,8.3118418273e-05,1
31,0.00376414681146,0.0024986070022,4.04562844649e-05,0.160570993041,0.0025,200,6.5861321551e-05,1
32,0.00374192107381,0.00248849716464,3.97711155491e-05,0.157851557614,0.0025,175,7.58579210749e-05,1
33,0.00371849783661,0.00247857684496,3.91270210864e-05,0.155295146692,0.0025,150,7.91027045746e-05,1
34,0.00369400948152,0.00246876773105,3.8521639869e-05,0.15289238864,0.0025,175,6.53716239159e-05,1
35,0.00366843762804,0.00245917758015,3.79512157973e-05,0.1506283755,0.0025,175,7.70842410177e-05,1
