iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.012769254108,0.00263838153583,0.000127627879515,0.122650392214,0.0025,175,6.18458122447e-05,1
2,0.0121876172886,0.00398968983171,0.000206004819568,0.197970631605,0.0025,175,5.70484720523e-05,1
3,0.0117016662134,0.00475371232198,0.00025438152096,0.244460641643,0.0025,175,5.44194205035e-05,1
4,0.0112731126012,0.00519987124375,0.000283183481835,0.272139326043,0.0025,175,5.26659324247e-05,1
5,0.0108849731461,0.00545449708253,0.00029868201048,0.287033412071,0.0025,175,5.13199560594e-05,1
6,0.0105280135784,0.00559300744091,0.000304924919944,0.293032848067,0.0025,175,5.01671965824e-05,1
7,0.0101965017071,0.00565323038642,0.000304656334451,0.292774737407,0.0025,175,4.90931703509e-05,1
8,0.009886531761,0.00565936744166,0.000299802589187,0.288110288209,0.0025,175,4.80292939944e-05,1
9,0.00959525452722,0.00562786099999,0.000291749974008,0.280371725021,0.0025,175,4.69304988768e-05,1
10,0.00932048279666,0.00556992934798,0.000281513676027,0.270534642662,0.0025,175,4.57647678242e-05,1
11,0.00906047148771,0.00549345207451,0.000269845820888,0.259321833874,0.0025,175,4.45078076424e-05,1
12,0.00881378662841,0.0054040878605,0.000257307456358,0.24727246556,0.0025,175,4.31401639764e-05,1
13,0.00857922283702,0.00530596881218,0.000244318162472,0.234789754135,0.0025,175,4.16455931912e-05,1
14,0.00835574884579,0.00520214906833,0.000231191216347,0.222174758909,0.0025,175,4.00101255706e-05,1
15,0.00814302004185,0.0050948199691,0.000218163348636,0.209654978039,0.0025,150,9.88730569161e-05,1
16,0.00793859794501,0.00498591051675,0.000205397825541,0.197387310345,0.0025,150,9.40476577562e-05,1
17,0.00774340282517,0.00487651977065,0.000193019707805,0.185491939201,0.0025,150,8.85528609628e-05,1
18,0.00755633731193,0.00476762897981,0.000181115454829,0.174051952091,0.0025,150,8.25724752962e-05,1
19,0.00737682367153,0.00465995334237,0.000169742643781,0.163122680674,0.0025,150,7.61003625245e-05,1
20,0.00720452311883,0.0045540152173,0.000158936661552,0.152738131752,0.0025,150,6.91250379611e-05,1
21,0.00703922283428,0.00445019029264,0.000148715828947,0.142915911618,0.0025,150,6.16377235695e-05,1
