iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.0434600108842,0.00875124688606,0.000102964098378,1.66070794273,0.00196850393701,2500,0.000475012991628,0
2,0.0394476520378,0.0125623042393,0.000162082871289,2.61423463101,0.00196850393701,2500,0.000560080552115,0
3,0.0359098809181,0.0141712103952,0.000196347946779,3.1668960336,0.00196850393701,2500,0.000604361322948,0
4,0.0327911421915,0.014640276814,0.000215684158263,3.47876978863,0.00196850393701,2500,0.000620956465354,0
5,0.0300345644488,0.0145136393556,0.000225696591809,3.64026032929,0.00196850393701,2500,0.000617391056226,0
6,0.0275905768519,0.0141431535941,0.000229720956664,3.70516931004,0.00196850393701,2500,0.000598608480255,0
7,0.025416854631,0.0136204720825,0.000229821485562,3.70679074064,0.00196850393701,2500,0.000568252075977,0
8,0.0234773826528,0.0130254482508,0.000227316450001,3.66638702207,0.00196850393701,2500,0.000529199833183,0
9,0.0217417240786,0.0124031770127,0.00022307067126,3.59790685676,0.00196850393701,2500,0.000483803814574,0
10,0.0201840181587,0.0117792662163,0.000217665159994,3.51072136554,0.00196850393701,2500,0.000434009898766,0
11,0.0187820446738,0.0111681986347,0.000211498742977,3.41126322548,0.00196850393701,2500,0.000381429481336,0
12,0.017516881437,0.0105594936737,0.000204907146617,3.30494736779,0.00196850393701,2500,0.000327273349492,0
13,0.0163722008981,0.00996785944994,0.000198102833307,3.1952005984,0.00196850393701,2500,0.000272654544368,0
14,0.0153339142044,0.00940871937192,0.000191199629823,3.08385882942,0.00196850393701,2500,0.000218554674591,0
15,0.0143898648044,0.00888115116226,0.000184283707863,2.97231192413,0.00196850393701,2500,0.000165722392479,0
16,0.0135295027614,0.00838416001123,0.000177419798496,2.86160392995,0.00196850393701,2500,0.000114726141928,0
17,0.0127543151614,0.00791631769029,0.000170659404246,2.75256553108,0.00196850393701,1675,9.86954306671e-05,1
18,0.0120302554964,0.00747658194046,0.000164038030018,2.64576938615,0.00196850393701,700,9.97995489007e-05,1
19,0.0113516399583,0.0070644449218,0.000157575265902,2.54153146373,0.00196850393701,350,8.78604445149e-05,1
20,0.0107457753617,0.00667897018591,0.000151277589538,2.43995624166,0.00196850393701,1550,9.96231094117e-05,1
21,0.0102037930918,0.00631506280379,0.00014518231418,2.3416455454,0.00196850393701,2500,0.000110467882464,0
22,0.00968535085485,0.0059744630541,0.000139288033379,2.24657669037,0.00196850393701,2500,0.000139853269173,0
23,0.00920777312107,0.00565439818838,0.000133596913091,2.15478461125,0.00196850393701,2500,0.000169519836981,0
24,0.00876598518575,0.00546435449195,0.000128110417276,2.06629292025,0.00196850393701,2500,0.000197331960985,0
25,0.00835629107555,0.005280487018,0.000122828581911,1.98110219764,0.00196850393701,2500,0.000222768128403,0
26,0.0079756326827,0.00510228965707,0.000117750044555,1.89919046863,0.00196850393701,2500,0.000245718455611,0
27,0.007621326551,0.00492972173931,0.000112872250847,1.82051653391,0.00196850393701,2500,0.000266215651328,0
28,0.00729101639818,0.00476275457428,0.00010819168152,1.74502363124,0.00196850393701,2500,0.000284352216467,0
29,0.00710649116425,0.00460135347821,0.000103704058105,1.67264275317,0.00196850393701,2500,0.000300249247273,0
