iter,Ru,Rv,Rc_mass,Rc_div,dt,poisson_iters,poisson_relative_residual,poisson_converged
1,0.00536888770371,0.00109346699622,2.59375297537e-05,0.102946055593,0.0025,325,7.32291065487e-05,1
2,0.00526132615012,0.00167655508197,4.22289602275e-05,0.167606743143,0.0025,325,6.78909510128e-05,1
3,0.00517073190426,0.00202663791317,5.2611155486e-05,0.208813676124,0.0025,325,6.49794142643e-05,1
4,0.00508989256252,0.0022493149756,5.91053986455e-05,0.234589327224,0.0025,300,9.80027907853e-05,1
5,0.00501492453409,0.00239389723544,6.29276595207e-05,0.249759880638,0.0025,300,9.61271095207e-05,1
6,0.00494477379723,0.0024924257165,6.48669899403e-05,0.257457083073,0.0025,300,9.45121202149e-05,1
7,0.00487826662725,0.00255822784886,6.5461243657e-05,0.259815676075,0.0025,300,9.31111337286e-05,1
8,0.00481474687591,0.00260096469363,6.50906763921e-05,0.2583448946,0.0025,300,9.18008876334e-05,1
9,0.00475383770826,0.00262714935096,6.40312350455e-05,0.254139971896,0.0025,300,9.04958640498e-05,1
10,0.00469515296339,0.00264125885431,6.24869204921e-05,0.248010587433,0.0025,300,8.91340780493e-05,1
11,0.00463841880458,0.00264646713402,6.06104812992e-05,0.240563000277,0.0025,300,8.76681205761e-05,1
12,0.00458343376202,0.00264507877258,5.85172160624e-05,0.232254830552,0.0025,300,8.60601424064e-05,1
13,0.00453003448168,0.00263879824794,5.62945064505e-05,0.223432896102,0.0025,300,8.42790263121e-05,1
14,0.00447808561225,0.0026289039531,5.40085957722e-05,0.21436011662,0.0025,300,8.22988036732e-05,1
15,0.00442747299565,0.00261636462593,5.17095273684e-05,0.205235114125,0.0025,300,8.00978083834e-05,1
16,0.0043781901522,0.00260191960008,4.94348160286e-05,0.196206784817,0.0025,300,7.76582824272e-05,1
17,0.00433006300714,0.00258613555927,4.72122239469e-05,0.187385316845,0.0025,300,7.49662621342e-05,1
18,0.004283013502,0.00256944757602,4.50618892008e-05,0.178850638238,0.0025,300,7.20116353299e-05,1
