case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,16,16,1,3,109.5747812,110.2083679,109.6285388,1,1310.831833,11.957,0.747314,16,109.6285388
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,16,16,1,3,69.11885643,69.45875478,69.14942193,1,802.8392317,11.6102,0.725638,16,69.14942193
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,16,16,1,3,27.20064425,27.23115015,27.23944736,1,70.19420147,2.57693,0.161058,16,27.23944736
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,16,16,1,3,16.97446179,17.00060193,16.98770809,1,43.55267954,2.56378,0.160236,16,16.98770809
