case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,1,1,1,3,1299.597347,1311.163486,1310.831833,1,1310.831833,1,1
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,1,1,1,3,781.2746878,817.9969138,802.8392317,1,802.8392317,1,1
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,2,2,1,3,679.7118149,693.933291,697.0726535,1,1310.831833,1.88048,0.94024
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,2,2,1,3,431.5296557,439.3372631,442.8653145,1,802.8392317,1.81283,0.906415
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,4,4,1,3,360.26436,363.7024101,360.6738765,1,1310.831833,3.6344,0.908599
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,4,4,1,3,225.2981167,231.3814947,234.2383935,1,802.8392317,3.42745,0.856861
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,8,8,1,3,192.7173893,195.9627772,196.9827433,1,1310.831833,6.65455,0.831819
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,8,8,1,3,123.5641432,123.9676156,123.5968144,1,802.8392317,6.49563,0.811954
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBGS,1000,200,16,16,1,3,109.5747812,110.2083679,109.6285388,1,1310.831833,11.957,0.747314
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,100,upwind,RBSOR,1000,200,16,16,1,3,69.11885643,69.45875478,69.14942193,1,802.8392317,11.6102,0.725638
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,1,1,1,3,69.36359572,70.041291,70.19420147,1,70.19420147,1,1
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,1,1,1,3,43.29063034,43.52408433,43.55267954,1,43.55267954,1,1
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,2,2,1,3,47.2094388,47.23774632,47.25162625,1,70.19420147,1.48554,0.74277
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,2,2,1,3,29.27236128,29.42436568,29.36163831,1,43.55267954,1.48332,0.74166
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,4,4,1,3,35.78203845,36.07986911,36.13068342,1,70.19420147,1.94279,0.485697
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,4,4,1,3,22.26744962,22.36024809,22.40515256,1,43.55267954,1.94387,0.485967
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,8,8,1,3,29.94523382,30.00764139,30.01398778,1,70.19420147,2.33872,0.29234
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,8,8,1,3,18.66719341,18.74214101,18.77696538,1,43.55267954,2.31947,0.289934
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBGS,1000,200,16,16,1,3,27.20064425,27.23115015,27.23944736,1,70.19420147,2.57693,0.161058
case1_N64_Re100_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,100,upwind,RBSOR,1000,200,16,16,1,3,16.97446179,17.00060193,16.98770809,1,43.55267954,2.56378,0.160236
