case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000,250,1,1,1,3,1528.467101,1587.501293,1557.593077,1,1557.593077,1,1
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000,250,1,1,1,3,928.3255274,957.9671265,938.9941032,1,938.9941032,1,1
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000,250,2,2,1,3,822.8402433,844.8764609,854.6032262,1,1557.593077,1.82259,0.911296
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000,250,2,2,1,3,499.4937723,511.111274,515.3016095,1,938.9941032,1.82222,0.911111
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000,250,4,4,1,3,439.954365,449.1243633,453.4104295,1,1557.593077,3.43528,0.858821
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000,250,4,4,1,3,259.8402948,262.9111818,264.1680884,1,938.9941032,3.55453,0.888633
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000,250,8,8,1,3,237.5951688,238.8807626,238.0504355,1,1557.593077,6.54312,0.81789
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000,250,8,8,1,3,140.3267398,144.4762569,145.1212378,1,938.9941032,6.47041,0.808801
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBGS,2000,250,16,16,1,3,131.9205234,133.1529115,133.2877743,1,1557.593077,11.6859,0.730371
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_looped,python,mpi_domain,looped,64,1000,central,RBSOR,2000,250,16,16,1,3,79.31944561,80.83820637,81.32203317,1,938.9941032,11.5466,0.721663
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000,250,1,1,1,3,82.72776532,83.06129575,83.08071756,1,83.08071756,1,1
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000,250,1,1,1,3,48.89862323,49.32304335,49.41563225,1,49.41563225,1,1
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000,250,2,2,1,3,55.72291541,55.75836953,55.76114702,1,83.08071756,1.48994,0.74497
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000,250,2,2,1,3,33.06641984,33.27791119,33.38343382,1,49.41563225,1.48024,0.740122
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000,250,4,4,1,3,42.59250236,42.74879265,42.76079273,1,83.08071756,1.94292,0.48573
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000,250,4,4,1,3,25.35994315,25.41717879,25.39023805,1,49.41563225,1.94625,0.486561
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000,250,8,8,1,3,35.45029306,35.48684319,35.49636531,1,83.08071756,2.34054,0.292568
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000,250,8,8,1,3,21.1552794,21.25464932,21.30154538,1,49.41563225,2.31981,0.289977
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBGS,2000,250,16,16,1,3,32.17399502,32.21493165,32.21647263,1,83.08071756,2.57883,0.161177
case1_N64_Re1000_central_steps2000_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,1000,central,RBSOR,2000,250,16,16,1,3,19.24970675,19.30985395,19.32176948,1,49.41563225,2.55751,0.159844
