case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500,250,1,1,1,3,9607.544919,9779.060005,9727.23138,1,9727.23138,1,1
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500,250,1,1,1,3,7125.405015,7358.263155,7312.434615,1,7312.434615,1,1
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500,250,2,2,1,3,4968.252268,5026.8548,4980.292104,1,9727.23138,1.95314,0.976572
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500,250,2,2,1,3,3908.432295,3941.114441,3924.00107,1,7312.434615,1.86351,0.931757
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500,250,4,4,1,3,2546.759107,2577.503315,2558.474741,1,9727.23138,3.80196,0.950491
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500,250,4,4,1,3,1964.415629,2003.545787,2003.541552,1,7312.434615,3.64975,0.912439
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500,250,8,8,1,3,1315.191779,1323.843995,1321.111294,1,9727.23138,7.36292,0.920364
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500,250,8,8,1,3,1032.037287,1048.942054,1048.417454,1,7312.434615,6.97474,0.871842
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBGS,2500,250,16,16,1,3,684.4847097,687.5914946,688.6817594,1,9727.23138,14.1244,0.882776
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,400,upwind,RBSOR,2500,250,16,16,1,3,540.1789775,542.7605826,541.1987312,1,7312.434615,13.5116,0.844472
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500,250,1,1,1,3,405.5986087,409.5468729,411.3018725,1,411.3018725,1,1
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500,250,1,1,1,3,311.1769896,314.577733,313.7202625,1,313.7202625,1,1
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500,250,2,2,1,3,226.938482,227.3206991,227.2832172,1,411.3018725,1.80964,0.904822
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500,250,2,2,1,3,176.363416,177.1140741,177.4435337,1,313.7202625,1.768,0.884
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500,250,4,4,1,3,134.8249185,134.941665,134.9781485,1,411.3018725,3.04717,0.761793
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500,250,4,4,1,3,105.0472071,105.2865908,105.219629,1,313.7202625,2.98158,0.745394
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500,250,8,8,1,3,87.84770989,88.03381507,88.09895349,1,411.3018725,4.66864,0.583579
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500,250,8,8,1,3,68.1766417,68.47125546,68.55035067,1,313.7202625,4.57649,0.572062
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBGS,2500,250,16,16,1,3,65.92139745,66.17582695,66.13044262,1,411.3018725,6.21955,0.388722
case1_N128_Re400_upwind_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,400,upwind,RBSOR,2500,250,16,16,1,3,51.5981617,51.69835337,51.69292164,1,313.7202625,6.06892,0.379308
