case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,central,RBGS,1000,200,16,4,4,3,49.42349982,50.43758424,50.83099985,1,166.654922,3.27861,0.204913,16,50.83099985
case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,400,central,RBSOR,1000,200,16,4,4,3,26.41017532,26.98441275,27.26950121,1,88.42572165,3.24266,0.202666,16,27.26950121
case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000,200,16,4,4,3,12.67308998,12.7046562,12.71345472,1,15.82700181,1.2449,0.0778064,16,12.71345472
case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000,200,8,4,2,3,6.523375273,6.552696546,6.543795586,1,7.996268749,1.22196,0.152745,8,6.543795586
