case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000,300,1,1,1,3,11326.27939,11452.89436,11497.80174,1,11497.80174,1,1
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000,300,1,1,1,3,8927.120937,8985.53778,8959.618448,1,8959.618448,1,1
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000,300,2,1,2,3,10862.22532,11377.40861,11469.89049,1,11497.80174,1.00243,0.501217
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000,300,2,1,2,3,8887.903099,8993.328483,9037.150793,1,8959.618448,0.991421,0.49571
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000,300,4,2,2,3,5913.432233,6004.029177,6047.879327,1,11497.80174,1.90113,0.475282
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000,300,4,2,2,3,4628.251901,4661.644237,4669.997259,1,8959.618448,1.91855,0.479637
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000,300,8,4,2,3,3027.653372,3060.115214,3068.00868,1,11497.80174,3.74764,0.468455
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000,300,8,4,2,3,2405.616704,2431.660266,2434.390605,1,8959.618448,3.68044,0.460054
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000,300,16,4,4,3,2951.902357,3049.55594,3093.131248,1,11497.80174,3.7172,0.232325
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000,300,16,4,4,3,2380.249489,2412.063348,2394.981118,1,8959.618448,3.741,0.233812
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000,300,1,1,1,3,469.8300676,473.7603941,473.5236022,1,473.5236022,1,1
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000,300,1,1,1,3,374.2193038,378.0986365,375.7910135,1,375.7910135,1,1
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000,300,2,1,2,3,477.3408573,481.4808716,481.7216258,1,473.5236022,0.982982,0.491491
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000,300,2,1,2,3,364.4181588,372.0047448,375.2900369,1,375.7910135,1.00133,0.500667
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000,300,4,2,2,3,265.9511793,266.0667054,266.0778034,1,473.5236022,1.77964,0.444911
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000,300,4,2,2,3,207.2137008,207.6602675,207.3388271,1,375.7910135,1.81245,0.453112
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000,300,8,4,2,3,157.7488022,158.2683576,157.8944051,1,473.5236022,2.99899,0.374874
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000,300,8,4,2,3,123.2240167,123.4798938,123.2260361,1,375.7910135,3.04961,0.381201
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000,300,16,4,4,3,158.0350952,158.2366561,158.2935619,1,473.5236022,2.99143,0.186964
case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000,300,16,4,4,3,122.874388,123.3283203,123.4885628,1,375.7910135,3.04312,0.190195
