i,j,x,y,u,v,p,speed,vorticity
0,54,0.857142857143,0,0,0,0.0201948024211,0,0
0,55,0.873015873016,0,0,0,0.0191960102239,0,0
0,56,0.888888888889,0,0,0,0.0194527214272,0,0
0,57,0.904761904762,0,0,0,0.0186460999179,0,0
0,58,0.920634920635,0,0,0,0.0187916399714,0,0
0,59,0.936507936508,0,0,0,0.0182277468854,0,0
0,60,0.952380952381,0,0,0,0.018322551381,0,0
0,61,0.968253968254,0,0,0,0.0180417863116,0,0
0,62,0.984126984127,0,0,0,0.0181326258018,0,0
0,63,1,0,0,0,0.0181326258018,0,0
1,0,0,0.015873015873,0,0,0.0135505827751,0,0
1,1,0.015873015873,0.015873015873,2.88984076317e-05,-5.35145290578e-05,0.0135505827751,6.08187699968e-05,-0.0018930864912
1,2,0.031746031746,0.015873015873,8.39675955454e-05,-4.4587798735e-05,0.0135301628749,9.50717039803e-05,0.000307255184725
1,3,0.047619047619,0.015873015873,5.92262208201e-05,-1.22683574444e-05,0.0132782711835,6.04835335196e-05,0.00510802509602
1,4,0.0634920634921,0.015873015873,7.92425395318e-06,3.5057290684e-05,0.0132433580244,3.59417227024e-05,0.0112410498653
1,5,0.0793650793651,0.015873015873,-0.000162311228912,8.20858332695e-05,0.0127778980029,0.000181887380141,0.0225543914875
1,6,0.0952380952381,0.015873015873,-0.000359659158319,0.000128123063517,0.0128332596458,0.00038179867675,0.0359272695073
1,7,0.111111111111,0.015873015873,-0.000676611696385,0.000168669599521,0.0122058443714,0.000697318307151,0.0548567803263
1,8,0.126984126984,0.015873015873,-0.00100504299821,0.00020372627364,0.0124248867051,0.00102548321431,0.0753573475224
1,9,0.142857142857,0.015873015873,-0.00144072200633,0.000233702959445,0.0116714316934,0.00145955368959,0.100879433487
1,10,0.15873015873,0.015873015873,-0.00186986598985,0.000257159406843,0.0120959561325,0.00188746649785,0.127121055241
1,11,0.174603174603,0.015873015873,-0.00239052679336,0.000277270840364,0.0112385773314,0.00240655302636,0.157558447139
1,12,0.190476190476,0.015873015873,-0.00288887305943,0.000290756138768,0.0118882116042,0.00290346804456,0.187855011814
1,13,0.206349206349,0.015873015873,-0.00346300859882,0.000302703208701,0.010941135772,0.00347621313904,0.22147767746
1,14,0.222222222222,0.015873015873,-0.00400237508159,0.00030804855984,0.011821406558,0.00401421227752,0.254208188151
1,15,0.238095238095,0.015873015873,-0.00460266919597,0.000313374554395,0.0107956023434,0.00461332497651,0.289430819173
1,16,0.253968253968,0.015873015873,-0.00515879149135,0.000312001650406,0.0119033760699,0.00516821774706,0.323136321235
1,17,0.269841269841,0.015873015873,-0.00576169619262,0.000311759760383,0.0108093748752,0.00577012453628,0.358544324581
1,18,0.285714285714,0.015873015873,-0.00631333386695,0.000304545180958,0.0121361041738,0.00632067498633,0.391914570564
1,19,0.301587301587,0.015873015873,-0.00689784312266,0.000299270758088,0.0109853070224,0.00690433217129,0.426224520224
1,20,0.31746031746,0.015873015873,-0.00742550803255,0.000286606696462,0.0125186513429,0.00743103713757,0.458048568539
1,21,0.333333333333,0.015873015873,-0.00797190016672,0.000276428095942,0.0113235044908,0.00797669134167,0.490055252811
1,22,0.349206349206,0.015873015873,-0.00845677426705,0.000258376874126,0.013047812526,0.00846072039563,0.519173951117
1,23,0.365079365079,0.015873015873,-0.00894572655002,0.000243192504332,0.0118212109785,0.00894903157341,0.54771124916
1,24,0.380952380952,0.015873015873,-0.00936906094582,0.000219682489062,0.0137172757257,0.0093716361113,0.572991295645
1,25,0.396825396825,0.015873015873,-0.00978133103962,0.000199361940777,0.0124715194559,0.0097833625145,0.596920373313
1,26,0.412698412698,0.015873015873,-0.0101244489196,0.000170391278598,0.0145159590079,0.0101258826338,0.61725870786
1,27,0.428571428571,0.015873015873,-0.0104411811778,0.000144971906611,0.0132615531676,0.0104421875697,0.635488192388
1,28,0.444444444444,0.015873015873,-0.0106860917814,0.000110796015403,0.0154261251713,0.010686666146,0.649848077493
1,29,0.460317460317,0.015873015873,-0.0108897092635,8.06536481335e-05,0.0141706836681,0.0108900079364,0.661384657789
1,30,0.47619047619,0.015873015873,-0.0110202554175,4.19375463186e-05,0.0164218028537,0.0110203352138,0.668859461971
1,31,0.492063492063,0.015873015873,-0.011095824622,7.91376861684e-06,0.0151692820922,0.0110958274441,0.6728827524
1,32,0.507936507937,0.015873015873,-0.0110992200239,-3.41672030787e-05,0.0174679714353,0.011099272613,0.672779416035
1,33,0.52380952381,0.015873015873,-0.011036115464,-7.06968995155e-05,0.0162184218149,0.0110363419024,0.668731401342
1,34,0.539682539683,0.015873015873,-0.0109046732429,-0.000114422871721,0.0185208794269,0.0109052735467,0.660662494889
1,35,0.555555555556,0.015873015873,-0.0106983196766,-0.000151553856844,0.0172708477051,0.0106993930891,0.648339250409
1,36,0.571428571429,0.015873015873,-0.0104311304781,-0.00019470490906,0.0195297435649,0.0104329474768,0.632310380861
1,37,0.587301587302,0.015873015873,-0.0100845647515,-0.0002300907242,0.0182733815836,0.0100871892997,0.611942131185
1,38,0.603174603175,0.015873015873,-0.00968885650294,-0.000270076278121,0.020439904484,0.00969261995183,0.588420433375
1,39,0.619047619048,0.015873015873,-0.00921383698458,-0.000301100066521,0.0191707369854,0.00921875551408,0.560725695468
1,40,0.634920634921,0.015873015873,-0.00870574974333,-0.000335169220269,0.0211972948567,0.00871219932047,0.530675644032
1,41,0.650793650794,0.015873015873,-0.00812316019688,-0.000359188620731,0.0199104794015,0.00813109759193,0.496876599652
1,42,0.666666666667,0.015873015873,-0.00752770858184,-0.000384703564313,0.0217538296586,0.00753753231008,0.461751758525
1,43,0.68253968254,0.015873015873,-0.00686706381172,-0.00039934357759,0.0204486252593,0.00687866561821,0.423541384916
1,44,0.698412698413,0.015873015873,-0.00621714195023,-0.000414083296625,0.0220731019309,0.00623091638572,0.385225083738
1,45,0.714285714286,0.015873015873,-0.00551510557111,-0.000417537819658,0.0207551797466,0.00553088847215,0.344681835086
1,46,0.730158730159,0.015873015873,-0.00484951014926,-0.000419987775511,0.0221356236798,0.0048676625211,0.305375744585
1,47,0.746031746032,0.015873015873,-0.00414746829327,-0.00041128286145,0.0208188350288,0.00416781079655,0.264828019975
1,48,0.761904761905,0.015873015873,-0.00350805417102,-0.000400863890539,0.0219428527073,0.00353088316509,0.226894128785
1,49,0.777777777778,0.015873015873,-0.00284892458025,-0.000380040303238,0.0206501399679,0.00287416107691,0.188742934923
1,50,0.793650793651,0.015873015873,-0.0022771275238,-0.000357242908808,0.0215194313713,0.00230497988181,0.15450963361
1,51,0.809523809524,0.015873015873,-0.00170167541055,-0.000325439168731,0.020282728612,0.00173251547047,0.121021416598
1,52,0.825396825397,0.015873015873,-0.00123468226433,-0.000291866588661,0.020913424862,0.00126871052625,0.0925654002525
1,53,0.84126984127,0.015873015873,-0.000777595509508,-0.000251339624599,0.0197726172832,0.000817206450844,0.0656444468183
1,54,0.857142857143,0.015873015873,-0.000444330952646,-0.000209747367988,0.0201948024211,0.000491349116064,0.0445525584278
1,55,0.873015873016,0.015873015873,-0.000130070518638,-0.000163996316827,0.0191960102239,0.000209315865982,0.0254880899413
1,56,0.888888888889,0.015873015873,5.32433498245e-05,-0.000118620081083,0.0194527214272,0.000130021451833,0.01258020643
1,57,0.904761904762,0.015873015873,0.000215463874784,-7.30977296164e-05,0.0186460999179,0.000227525733516,0.00172968485495
1,58,0.920634920635,0.015873015873,0.000251422940085,-3.1059903454e-05,0.0187916399714,0.000253334191146,-0.00331926851486
1,59,0.936507936508,0.015873015873,0.000275657343424,4.38669086905e-06,0.0182277468854,0.000275692245158,-0.00699111673983
1,60,0.952380952381,0.015873015873,0.00019671760023,2.92032782613e-05,0.018322551381,0.000198873441418,-0.00618514594786
1,61,0.968253968254,0.015873015873,0.000135923440302,3.59244076422e-05,0.0180417863116,0.000140590699152,-0.00557992572439
1,62,0.984126984127,0.015873015873,2.56800375265e-05,2.25182369643e-05,0.0181326258018,3.41545798297e-05,-0.00236009787563
1,63,1,0.015873015873,0,0,0.0181326258018,0,0
2,0,0,0.031746031746,0,0,0.0136625064031,0,0
2,1,0.015873015873,0.031746031746,1.55101851126e-05,-8.06512671167e-05,0.0136625064031,8.21291222999e-05,0.000618609700026
2,2,0.031746031746,0.031746031746,3.1492038765e-05,-2.72048509533e-05,0.0136377590023,4.16155310067e-05,0.0101164034765
2,3,0.047619047619,0.031746031746,-8.25144374388e-05,7.95261338867e-05,0.0134283192761,0.000114599469269,0.0197853812683
2,4,0.0634920634921,0.031746031746,-0.000262504535169,0.000224487591227,0.0134374742957,0.00034540311174,0.0303196975587
2,5,0.0793650793651,0.031746031746,-0.00062294665534,0.000371245510273,0.0130374927774,0.000725179815148,0.0430804325907
2,6,0.0952380952381,0.031746031746,-0.00105396447208,0.000517079329173,0.0131548546205,0.00117397280252,0.0579522411206
2,7,0.111111111111,0.031746031746,-0.0016658818796,0.000649225063339,0.0125917023446,0.0017879193549,0.0757269072496
2,8,0.126984126984,0.031746031746,-0.00232726338682,0.000766720858167,0.0128708876202,0.00245030931639,0.0957384701878
2,9,0.142857142857,0.031746031746,-0.0031490885648,0.00086883905653,0.0121686793223,0.0032667476326,0.118482690033
2,10,0.15873015873,0.031746031746,-0.00399202117434,0.00095225159799,0.0126431231174,0.00410402438617,0.143045749915
2,11,0.174603174603,0.031746031746,-0.0049682587328,0.00102319083534,0.0118202531266,0.00507252543824,0.169804553429
2,12,0.190476190476,0.031746031746,-0.00593821880036,0.00107477132628,0.0125072467071,0.00603469766639,0.197766274306
2,13,0.206349206349,0.031746031746,-0.00701374495861,0.00111784416525,0.0115779072387,0.00710226681576,0.227267329011
2,14,0.222222222222,0.031746031746,-0.00805942986544,0.00114180120528,0.0124831407502,0.00813990907494,0.257319313757
2,15,0.238095238095,0.031746031746,-0.00918432688319,0.00116090577751,0.0114595334507,0.00925740582029,0.288242754424
2,16,0.253968253968,0.031746031746,-0.0102599107062,0.00116102891159,0.0125807537025,0.0103253937375,0.319092374926
2,17,0.269841269841,0.031746031746,-0.01138981598,0.00115916618479,0.0114747777607,0.0114486494532,0.350171907933
2,18,0.285714285714,0.031746031746,-0.0124542214012,0.00113802204852,0.01280425266,0.0125061075036,0.380596175579
2,19,0.301587301587,0.031746031746,-0.0135488756345,0.00111691814268,0.0116283823473,0.0135948349418,0.410641187277
2,20,0.31746031746,0.031746031746,-0.0145640670602,0.00107581874773,0.0131542812333,0.0146037473038,0.439489823051
2,21,0.333333333333,0.031746031746,-0.0155855394354,0.00103611475059,0.0119216941366,0.0156199415258,0.46737797763
2,22,0.349206349206,0.031746031746,-0.0165149483255,0.000975489349029,0.0136286235408,0.0165437328818,0.493562696745
2,23,0.365079365079,0.031746031746,-0.0174263530885,0.000917222908975,0.0123527607826,0.0174504750603,0.518230597141
2,24,0.380952380952,0.031746031746,-0.0182340304253,0.000837184516019,0.0142217229588,0.0182532392595,0.540720986488
2,25,0.396825396825,0.031746031746,-0.0189991443315,0.000760394091657,0.0129154970732,0.019014354696,0.561167508325
2,26,0.412698412698,0.031746031746,-0.0196499045694,0.00066136399244,0.0149235322728,0.0196610313035,0.579003448633
2,27,0.428571428571,0.031746031746,-0.020233823593,0.000566700268575,0.0135984001352,0.0202417579866,0.594311794587
2,28,0.444444444444,0.031746031746,-0.0206944159567,0.000449993365787,0.0157181564964,0.0206993078584,0.606635210176
2,29,0.460317460317,0.031746031746,-0.0210651968116,0.000339253216302,0.0143832633686,0.0210679284567,0.616013683272
2,30,0.47619047619,0.031746031746,-0.0213063735929,0.000207550361979,0.0165827171288,0.0213073844672,0.622117273083
2,31,0.492063492063,0.031746031746,-0.0214374619684,8.40669988498e-05,0.0152442989306,0.0214376268022,0.624954439535
2,32,0.507936507937,0.031746031746,-0.0214366873676,-5.82855681602e-05,0.0174868210722,0.0214367666057,0.62434142492
2,33,0.52380952381,0.031746031746,-0.0213098239652,-0.000189450908848,0.0161480233051,0.0213106660871,0.620268374081
2,34,0.539682539683,0.031746031746,-0.0210542694935,-0.000336364332417,0.0183929506172,0.0210569562109,0.612714949238
2,35,0.555555555556,0.031746031746,-0.020662480463,-0.000468472453931,0.0170541779613,0.0206677905284,0.601665598817
2,36,0.571428571429,0.031746031746,-0.0201518822915,-0.000612296083226,0.0192579893977,0.0201611821673,0.587276584885
2,37,0.587301587302,0.031746031746,-0.0195021056924,-0.000737247734218,0.0179178340692,0.0195160359873,0.569536360841
2,38,0.603174603175,0.031746031746,-0.0187510231003,-0.000869221977747,0.0200359526154,0.0187711591052,0.54878450653
2,39,0.619047619048,0.031746031746,-0.0178659086713,-0.000978142355047,0.0186926611039,0.0178926648411,0.525018221535
2,40,0.634920634921,0.031746031746,-0.0169049343965,-0.00108910469248,0.0206817996901,0.0169399809912,0.498758628368
2,41,0.650793650794,0.031746031746,-0.0158233946505,-0.00117315544747,0.0193351341509,0.0158668242559,0.470009935006
2,42,0.666666666667,0.031746031746,-0.0146989409418,-0.00125443910174,0.0211559941762,0.0147523720896,0.43946311936
2,43,0.68253968254,0.031746031746,-0.0134751379836,-0.0013057754198,0.0198092444289,0.0135382566501,0.407120375429
2,44,0.698412698413,0.031746031746,-0.0122475619798,-0.0013501976678,0.021429279867,0.0123217615701,0.373820293863
2,45,0.714285714286,0.031746031746,-0.0109481849578,-0.0013629497698,0.0200911103787,0.0110326962228,0.339546744462
2,46,0.730158730159,0.031746031746,-0.00968821312386,-0.00136575641933,0.0214870171476,0.00978400552587,0.305253301127
2,47,0.746031746032,0.031746031746,-0.0083881148444,-0.00133689661513,0.0201728171639,0.00849398394173,0.270882639732
2,48,0.761904761905,0.031746031746,-0.00717174565718,-0.0012965270055,0.0213324208919,0.00728799821949,0.237461116897
2,49,0.777777777778,0.031746031746,-0.00594821822218,-0.00122650221515,0.020064881935,0.00607335226234,0.204861932817
2,50,0.793650793651,0.031746031746,-0.00485046659913,-0.00114508279976,0.020988186791,0.00498379783374,0.174133450028
2,51,0.809523809524,0.031746031746,-0.00377657341312,-0.00103816677965,0.0197969553496,0.00391666912147,0.145046593361
2,52,0.825396825397,0.031746031746,-0.00286448459087,-0.000921752097858,0.0204962648634,0.00300913590607,0.118612634925
2,53,0.84126984127,0.031746031746,-0.00200183147197,-0.000786228556232,0.0194166715772,0.00215069397749,0.0944623704036
2,54,0.857142857143,0.031746031746,-0.00132702362645,-0.000645026288012,0.0199158444494,0.00147548318099,0.0735006204055
2,55,0.873015873016,0.031746031746,-0.000718018425518,-0.000493615798205,0.0189868116458,0.000871324862277,0.0551716167034
2,56,0.888888888889,0.031746031746,-0.000308473045489,-0.00034285786098,0.0193197657032,0.000461201835024,0.0401887125303
2,57,0.904761904762,0.031746031746,3.26495473133e-05,-0.000194392624969,0.0185808992478,0.000197115411833,0.0277484758988
2,58,0.920634920635,0.031746031746,0.000182858024132,-5.73349052252e-05,0.018789263795,0.000191635978737,0.0182684933234
2,59,0.936507936508,0.031746031746,0.000282203395678,5.83147783528e-05,0.0182766628741,0.000288165525187,0.0106294709191
2,60,0.952380952381,0.031746031746,0.000227891556388,0.000142775890565,0.0184059430394,0.000268922881881,0.00486521460659
2,61,0.968253968254,0.031746031746,0.00017045545789,0.000174465171568,0.0181456183217,0.000243912195707,-0.000460979688807
2,62,0.984126984127,0.031746031746,3.89993344413e-05,0.000139139002212,0.0182396174936,0.000144501245751,-0.00577483471534
2,63,1,0.031746031746,0,0,0.0182396174936,0,0
3,0,0,0.047619047619,0,0,0.0137524704575,0,0
3,1,0.015873015873,0.047619047619,-1.7944846497e-05,-8.17244843328e-05,0.0137524704575,8.36714339262e-05,0.00437880160218
3,2,0.031746031746,0.047619047619,-7.70106693713e-05,5.65171795753e-05,0.0136810037475,9.55240010895e-05,0.0197572071912
3,3,0.047619047619,0.047619047619,-0.00031718867885,0.000285180902061,0.0134699680326,0.000426540507913,0.0336063008713
3,4,0.0634920634921,0.047619047619,-0.000662886450889,0.000578389025797,0.0134527937269,0.000879745595007,0.0471845896517
3,5,0.0793650793651,0.047619047619,-0.00123735227162,0.000877171658862,0.0130496264131,0.0015167302869,0.0615103162154
3,6,0.0952380952381,0.047619047619,-0.00192143329162,0.00117377533083,0.0131528914295,0.00225158931011,0.0770858715027
3,7,0.111111111111,0.047619047619,-0.00283099896897,0.00144576413503,0.0125847845715,0.0031788030918,0.0943613663734
3,8,0.126984126984,0.047619047619,-0.00382474551892,0.00168947030336,0.0128577528829,0.00418126633814,0.113370117527
3,9,0.142857142857,0.047619047619,-0.00501654650567,0.001902421956,0.0121485394197,0.00536516058867,0.134223227537
3,10,0.15873015873,0.047619047619,-0.00625664912899,0.00207869332279,0.0126220492809,0.0065929222848,0.156697034383
3,11,0.174603174603,0.047619047619,-0.00765862780884,0.00222758965929,0.0117898558865,0.00797601000529,0.180728567208
3,12,0.190476190476,0.047619047619,-0.00907251415194,0.00233844109143,0.012479543051,0.00936903515712,0.20597395597
3,13,0.206349206349,0.047619047619,-0.0106108145614,0.00242818804154,0.0115383956282,0.0108851037121,0.232292355085
3,14,0.222222222222,0.047619047619,-0.0121281805727,0.00248067474461,0.0124488785092,0.0123792774908,0.259296228689
3,15,0.238095238095,0.047619047619,-0.0137340051222,0.00251827247308,0.0114109548601,0.0139629722103,0.286816522734
3,16,0.253968253968,0.047619047619,-0.0152904477484,0.00251939280366,0.0125393063084,0.0154966168064,0.314461568267
3,17,0.269841269841,0.047619047619,-0.0169012715615,0.00251061983137,0.0114166289126,0.0170867256176,0.342057035975
3,18,0.285714285714,0.047619047619,-0.0184380001814,0.00246537849738,0.0127547237756,0.0186020950924,0.369226227532
3,19,0.301587301587,0.047619047619,-0.019996274591,0.00241378551043,0.0115600200252,0.0201414338618,0.395798666549
3,20,0.31746031746,0.047619047619,-0.0214583692993,0.00232493099006,0.0130958306429,0.0215839504515,0.421421685841
3,21,0.333333333333,0.047619047619,-0.0229096256806,0.00223208421742,0.0118426327052,0.0230181048043,0.445931939355
3,22,0.349206349206,0.047619047619,-0.0242443231482,0.00210075434946,0.0135606971705,0.024335167428,0.469006113683
3,23,0.365079365079,0.047619047619,-0.0255357963716,0.00196714007795,0.0122628688623,0.0256114532274,0.490490145098
3,24,0.380952380952,0.047619047619,-0.0266916353659,0.00179395847652,0.0141441921683,0.0267518538708,0.510095268096
3,25,0.396825396825,0.047619047619,-0.0277719930973,0.00162017599775,0.0128151010188,0.0278192122617,0.527680247806
3,26,0.412698412698,0.047619047619,-0.028699204604,0.00140649467321,0.0148367456728,0.0287336487793,0.542997643181
3,27,0.428571428571,0.047619047619,-0.0295195929025,0.00119448056499,0.0134882983732,0.0295437497442,0.555924919143
3,28,0.444444444444,0.047619047619,-0.0301717994741,0.000943551839538,0.0156229059063,0.0301865495475,0.566264650628
3,29,0.460317460317,0.047619047619,-0.0306881422125,0.000697648046473,0.0142646541376,0.0306960711696,0.573920981262
3,30,0.47619047619,0.047619047619,-0.031025196336,0.000415563201763,0.0164801201571,0.0310279793164,0.578756474579
3,31,0.492063492063,0.047619047619,-0.0312014840294,0.000143285253409,0.0151186264368,0.0312018130291,0.580711057674
3,32,0.507936507937,0.047619047619,-0.0311931006275,-0.000160447347326,0.0173781281749,0.0311935132697,0.579717305707
3,33,0.52380952381,0.047619047619,-0.0310052537229,-0.000448055215911,0.0160167550095,0.0310084909645,0.575759761673
3,34,0.539682539683,0.047619047619,-0.0306349630177,-0.000760391923729,0.018279295001,0.0306443984274,0.56884959555
3,35,0.555555555556,0.047619047619,-0.030074746628,-0.00104889916686,0.0169185382307,0.0300930319875,0.559023024111
3,36,0.571428571429,0.047619047619,-0.0293436068659,-0.00135366990503,0.0191401123137,0.0293748138055,0.546375493671
3,37,0.587301587302,0.047619047619,-0.0284220100378,-0.00162594543829,0.0177785340068,0.0284684799938,0.530998823227
3,38,0.603174603175,0.047619047619,-0.0273514814898,-0.00190481019105,0.0199139505044,0.0274177285994,0.513074295354
3,39,0.619047619048,0.047619047619,-0.0261009648274,-0.00214224147119,0.0185496760433,0.0261887297027,0.492749089309
3,40,0.634920634921,0.047619047619,-0.0247343700855,-0.00237614969507,0.0205549476048,0.0248482424107,0.470286902629
3,41,0.650793650794,0.047619047619,-0.0232094449238,-0.00256031146194,0.0191875830853,0.0233502361541,0.445885202331
3,42,0.666666666667,0.047619047619,-0.0216115386926,-0.00273134017856,0.0210226961439,0.0217834529823,0.419881214873
3,43,0.68253968254,0.047619047619,-0.0198872787406,-0.00284594754963,0.0196554145082,0.0200898798693,0.392512480851
3,44,0.698412698413,0.047619047619,-0.0181416272165,-0.0029393148112,0.0212871776233,0.018378199303,0.364175219076
3,45,0.714285714286,0.047619047619,-0.0163099260516,-0.0029722253286,0.0199286427895,0.0165785346522,0.335131609784
3,46,0.730158730159,0.047619047619,-0.0145140379827,-0.00297822112095,0.0213332546989,0.0148164469293,0.3058166351
3,47,0.746031746032,0.047619047619,-0.0126776877598,-0.00292321935569,0.0199990317846,0.0130103412076,0.276496434067
3,48,0.761904761905,0.047619047619,-0.0109361079265,-0.00283879584994,0.0211640200432,0.0112985493962,0.247618716821
3,49,0.777777777778,0.047619047619,-0.00920103379728,-0.00269693383934,0.0198771761518,0.00958814242032,0.219427432657
3,50,0.793650793651,0.047619047619,-0.00761683812093,-0.00252678366732,0.0208024492936,0.00802501455835,0.19235070714
3,51,0.809523809524,0.047619047619,-0.00608299846614,-0.00230719417747,0.0195931800007,0.00650584470393,0.166577943478
3,52,0.825396825397,0.047619047619,-0.00474822451472,-0.00206435472244,0.0202910934302,0.00517756665454,0.142477897265
3,53,0.84126984127,0.047619047619,-0.0034996751093,-0.00178474286763,0.0191953765429,0.00392848991016,0.120145229542
3,54,0.857142857143,0.047619047619,-0.00248507122337,-0.00149114757813,0.0196898789591,0.00289812009498,0.0998398738223
3,55,0.873015873016,0.047619047619,-0.00157938198695,-0.00117866662374,0.0187472736349,0.0019707111586,0.081511285856
3,56,0.888888888889,0.047619047619,-0.000923365620759,-0.000866707981615,0.0190722724066,0.00126640704159,0.0652493419233
3,57,0.904761904762,0.047619047619,-0.000379917166249,-0.000560731345263,0.0183229007599,0.000677315801359,0.0507976467591
3,58,0.920634920635,0.047619047619,-7.58218255897e-05,-0.000277859280129,0.0185198182581,0.000288018625768,0.0380089685064
3,59,0.936507936508,0.047619047619,0.000138324617971,-3.71347265209e-05,0.0180001039976,0.000143222511676,0.0263701770625
3,60,0.952380952381,0.047619047619,0.000158416736093,0.000143886100263,0.0181142248169,0.000214007177738,0.0154750571948
3,61,0.968253968254,0.047619047619,0.000146920827785,0.000228143254236,0.017850318557,0.000271357834032,0.00464196617025
3,62,0.984126984127,0.047619047619,3.45429521595e-05,0.00019608476756,0.0179266123688,0.000199104122542,-0.00636352147469
3,63,1,0.047619047619,0,0,0.0179266123688,0,0
4,0,0,0.0634920634921,0,0,0.0140436498375,0,0
4,1,0.015873015873,0.0634920634921,-6.69822099845e-05,-2.96775176952e-07,0.0140436498375,6.69828674358e-05,0.011817074176
4,2,0.031746031746,0.0634920634921,-0.000228815501545,0.000275202404682,0.0139218005903,0.000357900680762,0.0309331392666
4,3,0.047619047619,0.0634920634921,-0.000627509285545,0.00066891489006,0.0137339651644,0.00091717775463,0.0477125198325
4,4,0.0634920634921,0.0634920634921,-0.00116843725938,0.00114763921108,0.0137154817189,0.00163777940759,0.0633235684813
4,5,0.0793650793651,0.0634920634921,-0.00198026880159,0.00163348730293,0.0133494675401,0.0025670499207,0.0787136337204
4,6,0.0952380952381,0.0634920634921,-0.0029325425198,0.00211354162272,0.0134791303767,0.00361481172697,0.0945383556337
4,7,0.111111111111,0.0634920634921,-0.00414578583955,0.0025564134713,0.0129497697564,0.00487060469179,0.111264797469
4,8,0.126984126984,0.0634920634921,-0.0054696569159,0.00295491539448,0.0132610266919,0.0062168055918,0.129133677871
4,9,0.142857142857,0.0634920634921,-0.00702092038781,0.00330479588309,0.0125833579912,0.00775983240289,0.148278741677
4,10,0.15873015873,0.0634920634921,-0.00864136249909,0.00359681648393,0.0130974470744,0.0093600339027,0.168677200596
4,11,0.174603174603,0.0634920634921,-0.0104459257962,0.00384327913195,0.0122849153033,0.0111305058387,0.190263712129
4,12,0.190476190476,0.0634920634921,-0.0122764761632,0.00402928508494,0.0130123720226,0.0129207973934,0.212867589405
4,13,0.206349206349,0.0634920634921,-0.0142458717843,0.00417789468409,0.0120771517738,0.0148458636289,0.2363173115
4,14,0.222222222222,0.0634920634921,-0.0162009717415,0.00426717081032,0.013020180507,0.0167535140222,0.260369656905
4,15,0.238095238095,0.0634920634921,-0.0182508952602,0.00432770673457,0.0119741808054,0.0187569779916,0.284804755349
