case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000,250,1,1,1,3,200.8598335,207.3173686,209.2792151,1,209.2792151,1,1
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000,250,1,1,1,3,123.5054336,128.0695984,128.1285429,1,128.1285429,1,1
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000,250,2,1,2,3,206.5321093,208.9319228,207.6855485,1,209.2792151,1.00767,0.503837
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000,250,2,1,2,3,129.2825823,131.7243322,132.6468799,1,128.1285429,0.965937,0.482969
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000,250,4,2,2,3,114.013778,115.5662931,115.100256,1,209.2792151,1.81823,0.454559
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000,250,4,2,2,3,68.65182734,69.11772521,69.15798044,1,128.1285429,1.85269,0.463173
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000,250,8,4,2,3,63.25909328,64.8477966,65.46058059,1,209.2792151,3.19703,0.399628
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000,250,8,4,2,3,39.91754889,40.4349432,40.52487707,1,128.1285429,3.16173,0.395216
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000,250,16,4,4,3,64.70384073,66.22850108,66.29884315,1,209.2792151,3.1566,0.197288
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000,250,16,4,4,3,39.69110394,40.42989612,40.58197927,1,128.1285429,3.15728,0.19733
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000,250,1,1,1,3,19.69709492,19.76591953,19.78845572,1,19.78845572,1,1
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000,250,1,1,1,3,11.71120071,11.75420729,11.76654816,1,11.76654816,1,1
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000,250,2,1,2,3,19.5224185,19.6237154,19.66553831,1,19.78845572,1.00625,0.503125
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000,250,2,1,2,3,11.77974319,11.78057226,11.78086972,1,11.76654816,0.998784,0.499392
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000,250,4,2,2,3,17.26173353,17.29962516,17.30914187,1,19.78845572,1.14324,0.285809
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000,250,4,2,2,3,10.35833883,10.36865489,10.36747098,1,11.76654816,1.13495,0.283737
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000,250,8,4,2,3,15.936023,15.97056691,15.94966149,1,19.78845572,1.24068,0.155085
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000,250,8,4,2,3,9.472563505,9.505031586,9.493973494,1,11.76654816,1.23937,0.154921
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000,250,16,4,4,3,15.81494832,15.9140257,15.92790604,1,19.78845572,1.24238,0.0776485
case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000,250,16,4,4,3,9.550735712,9.56709981,9.568412542,1,11.76654816,1.22973,0.076858
