case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBGS,2000,250,4,1,4,3,3.808470838,3.858062896,3.86003866,1,5.221347354,1.35267,0.338167,4,3.86003866
case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,64,1000,central,RBSOR,2000,250,4,1,4,3,2.329897746,2.366540313,2.380709387,1,3.339897174,1.4029,0.350725,4,2.380709387
case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBGS,2000,250,2,1,2,3,3.380407564,3.515785566,3.406688478,1,4.03064879,1.18316,0.591579,2,3.406688478
case1_N64_Re1000_central_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,1000,central,RBSOR,2000,250,2,1,2,3,2.078182057,2.155521845,2.091488183,1,2.509872179,1.20004,0.600021,2,2.091488183
case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBGS,2000,250,4,1,4,3,3.702685066,3.724374803,3.730791066,1,5.237014156,1.40373,0.350932,4,3.730791066
case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,64,1000,central,RBSOR,2000,250,4,1,4,3,2.268116232,2.273463392,2.273404315,1,3.317613881,1.45932,0.364829,4,2.273404315
case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBGS,2000,250,4,1,4,3,3.428832933,3.444361334,3.434510216,1,4.029093649,1.17312,0.29328,4,3.434510216
case1_N64_Re1000_central_steps2000_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,64,1000,central,RBSOR,2000,250,4,1,4,3,2.076458238,2.112751905,2.119454641,1,2.510574836,1.18454,0.296135,4,2.119454641
