case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBGS,2000,250,1,1,1,3,0.6786731817,0.6795430146,0.6796261854,1,0.6796261854,1,1
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBSOR,2000,250,1,1,1,3,0.465864189,0.4664695946,0.4659053199,1,0.4659053199,1,1
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBGS,2000,250,2,1,2,3,0.8695546836,0.9198497534,0.873516541,1,0.6796261854,0.778035,0.389017
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBSOR,2000,250,2,1,2,3,0.5671781488,0.5962293396,0.5696774907,1,0.4659053199,0.81784,0.40892
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBGS,2000,250,4,1,4,3,1.070185035,1.166011896,1.206795894,1,0.6796261854,0.563166,0.140791
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBSOR,2000,250,4,1,4,3,0.6905910298,0.7239323233,0.7222370319,1,0.4659053199,0.645086,0.161272
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBGS,2000,250,8,1,8,3,1.886407811,1.951888173,1.937597144,1,0.6796261854,0.350757,0.0438447
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBSOR,2000,250,8,1,8,3,1.197065551,1.248813372,1.240988094,1,0.4659053199,0.375431,0.0469289
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBGS,2000,250,16,1,16,3,3.496893171,4.022107661,4.114056446,1,0.6796261854,0.165196,0.0103248
case1_N32_Re1000_central_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,central,RBSOR,2000,250,16,1,16,3,2.659930375,3.407015731,2.690522235,1,0.4659053199,0.173165,0.0108228
