case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,central,RBGS,4000,300,16,16,1,3,935.6229365,950.0946903,945.8373015,1,13397.10538,14.1643,0.885268,16,945.8373015
case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_looped,python,mpi_domain,looped,128,1000,central,RBSOR,4000,300,16,16,1,3,723.6031444,724.844667,725.4429195,1,10086.6534,13.9041,0.869008,16,725.4429195
case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,central,RBGS,4000,300,16,16,1,3,91.86491275,92.19661768,92.15043855,1,571.2689817,6.19931,0.387457,16,92.15043855
case1_N128_Re1000_central_steps4000_p300,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,1000,central,RBSOR,4000,300,16,16,1,3,68.7426343,68.85124604,68.84729123,1,424.3151035,6.16313,0.385196,16,68.84729123
