case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,central,RBGS,2000,250,8,4,2,3,428.2512586,438.0516977,434.7590516,1,1558.894249,3.58565,0.448206,8,434.7590516
case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,central,RBSOR,2000,250,16,4,4,3,259.8715792,261.8464581,262.1604064,1,936.7362404,3.57314,0.223321,16,262.1604064
case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,central,RBGS,2000,250,8,4,2,3,42.23833609,42.47528378,42.57871485,1,82.76882267,1.9439,0.242988,8,42.57871485
case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,central,RBSOR,2000,250,16,4,4,3,25.32708955,25.43697611,25.46468759,1,49.41608882,1.94057,0.121286,16,25.46468759
