case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,central,RBGS,4000,300,16,4,4,3,3510.305506,3528.400795,3536.119757,1,12682.96842,3.58669,0.224168,16,3536.119757
case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,central,RBSOR,4000,300,16,4,4,3,2646.585407,2682.487609,2660.042436,1,10131.54748,3.80879,0.238049,16,2660.042436
case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,central,RBGS,4000,300,8,4,2,3,186.6482048,186.8740803,186.6645236,1,571.9721119,3.06417,0.383021,8,186.6645236
case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,central,RBSOR,4000,300,16,4,4,3,139.8621817,140.0567536,140.0891569,1,427.1697195,3.04927,0.190579,16,140.0891569
