case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBGS,2500,250,1,1,1,3,27.71238006,27.74553318,27.76169807,1,27.76169807,1,1
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBSOR,2500,250,1,1,1,3,21.138521,21.16895247,21.17926186,1,21.17926186,1,1
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBGS,2500,250,2,1,2,3,15.85846668,15.86787538,15.86658946,1,27.76169807,1.7497,0.874848
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBSOR,2500,250,2,1,2,3,12.05662865,12.07450134,12.06714121,1,21.17926186,1.75512,0.877559
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBGS,2500,250,4,1,4,3,10.40459474,10.45705413,10.4595698,1,27.76169807,2.65419,0.663548
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBSOR,2500,250,4,1,4,3,7.937648729,7.962593929,7.965093318,1,21.17926186,2.65901,0.664752
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBGS,2500,250,8,1,8,3,10.17843034,10.27881614,10.22232213,1,27.76169807,2.71579,0.339474
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBSOR,2500,250,8,1,8,3,7.643189967,7.68961629,7.679653991,1,21.17926186,2.75784,0.34473
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBGS,2500,250,16,1,16,3,16.88155108,17.25302496,16.96367091,1,27.76169807,1.63654,0.102284
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,400,central,RBSOR,2500,250,16,1,16,3,11.6942525,11.8040533,11.85349671,1,21.17926186,1.78675,0.111672
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBGS,2500,250,1,1,1,3,20.76885511,20.77960224,20.77866741,1,20.77866741,1,1
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,1,1,1,3,15.67222959,15.68598486,15.68804106,1,15.68804106,1,1
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBGS,2500,250,2,1,2,3,12.50457001,12.9200834,13.12485222,1,20.77866741,1.58315,0.791577
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,2,1,2,3,9.472462092,9.636451125,9.506807297,1,15.68804106,1.65019,0.825095
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBGS,2500,250,4,1,4,3,8.829882678,8.909656886,8.935350403,1,20.77866741,2.32545,0.581361
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,4,1,4,3,6.611727789,6.667517501,6.687667772,1,15.68804106,2.34582,0.586454
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBGS,2500,250,8,1,8,3,9.39735293,9.436824224,9.441316437,1,20.77866741,2.20082,0.275103
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,8,1,8,3,7.045064732,7.169022462,7.134174831,1,15.68804106,2.199,0.274875
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBGS,2500,250,16,1,16,3,14.86993815,16.44492538,16.3476812,1,20.77866741,1.27105,0.0794404
case1_N128_Re400_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,16,1,16,3,11.74057716,12.64923641,11.84600395,1,15.68804106,1.32433,0.0827707
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBGS,2500,250,1,1,1,3,27.94525735,27.97228048,27.97791507,1,27.97791507,1,1
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBSOR,2500,250,1,1,1,3,21.28787645,21.31794266,21.3300812,1,21.3300812,1,1
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBGS,2500,250,2,1,2,3,15.90410463,16.11540357,15.96405697,1,27.97791507,1.75256,0.876278
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBSOR,2500,250,2,1,2,3,12.17235388,12.3102349,12.21996215,1,21.3300812,1.74551,0.872756
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBGS,2500,250,4,1,4,3,10.51291432,10.58709974,10.59095039,1,27.97791507,2.64168,0.66042
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBSOR,2500,250,4,1,4,3,8.002142098,8.064829799,8.062719036,1,21.3300812,2.64552,0.66138
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBGS,2500,250,8,1,8,3,10.14539618,10.312884,10.22442159,1,27.97791507,2.73638,0.342048
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBSOR,2500,250,8,1,8,3,7.66399711,7.70348625,7.694795925,1,21.3300812,2.77201,0.346502
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBGS,2500,250,16,1,16,3,15.32174677,15.84795556,15.38173094,1,27.97791507,1.81891,0.113682
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,400,central,RBSOR,2500,250,16,1,16,3,11.57934506,11.63487693,11.58065588,1,21.3300812,1.84187,0.115117
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBGS,2500,250,1,1,1,3,20.62828787,20.63020331,20.62879646,1,20.62879646,1,1
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,1,1,1,3,15.54905484,15.57148153,15.55830516,1,15.55830516,1,1
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBGS,2500,250,2,1,2,3,12.40013616,12.58809734,12.41297841,1,20.62879646,1.66187,0.830937
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,2,1,2,3,9.458489128,9.567340812,9.465308633,1,15.55830516,1.64372,0.821859
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBGS,2500,250,4,1,4,3,8.717660852,8.760193138,8.728758108,1,20.62879646,2.36331,0.590829
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,4,1,4,3,6.592060298,6.65042553,6.626934297,1,15.55830516,2.34774,0.586934
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBGS,2500,250,8,1,8,3,9.404347304,9.450208116,9.406955313,1,20.62879646,2.19293,0.274116
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,8,1,8,3,7.003260657,7.15066348,7.099902485,1,15.55830516,2.19134,0.273918
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBGS,2500,250,16,1,16,3,14.86551404,15.28598925,15.13525867,1,20.62879646,1.36296,0.0851852
case1_N128_Re400_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,400,central,RBSOR,2500,250,16,1,16,3,11.19560991,13.78588471,12.94315109,1,15.55830516,1.20205,0.0751281
