case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500,250,1,1,1,3,7773.648685,8143.595456,8292.554608,1,8292.554608,1,1
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500,250,1,1,1,3,6856.323386,6957.518127,6882.455436,1,6882.455436,1,1
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500,250,2,2,1,3,4282.274056,4449.472812,4313.926599,1,8292.554608,1.92228,0.961138
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500,250,2,2,1,3,3516.711612,3583.477342,3567.311556,1,6882.455436,1.92931,0.964656
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500,250,4,4,1,3,2154.03319,2165.627635,2168.489939,1,8292.554608,3.82411,0.956029
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500,250,4,4,1,3,1801.635559,1824.682257,1818.115124,1,6882.455436,3.78549,0.946372
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500,250,8,8,1,3,1121.243633,1128.599203,1128.683243,1,8292.554608,7.34711,0.918388
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500,250,8,8,1,3,912.7314274,945.3812826,957.0722206,1,6882.455436,7.19116,0.898894
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBGS,2500,250,16,16,1,3,587.6032822,593.1098208,594.5368824,1,8292.554608,13.9479,0.871745
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_looped,python,mpi_domain,looped,128,100,central,RBSOR,2500,250,16,16,1,3,488.359376,493.3275019,492.9203868,1,6882.455436,13.9626,0.872663
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500,250,1,1,1,3,341.7048998,348.5462744,351.2060993,1,351.2060993,1,1
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500,250,1,1,1,3,282.1454456,285.3682838,282.4529185,1,282.4529185,1,1
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500,250,2,2,1,3,193.9038246,194.264811,194.0369625,1,351.2060993,1.81,0.904998
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500,250,2,2,1,3,159.8457999,160.2738099,160.3637941,1,282.4529185,1.76133,0.880663
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500,250,4,4,1,3,115.0401998,115.4803571,115.3638594,1,351.2060993,3.04433,0.761083
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500,250,4,4,1,3,95.03280306,95.09249473,95.06065249,1,282.4529185,2.97129,0.742823
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500,250,8,8,1,3,74.66597962,74.83204444,74.8490231,1,351.2060993,4.69219,0.586524
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500,250,8,8,1,3,61.46035361,61.57310438,61.53728628,1,282.4529185,4.58995,0.573743
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBGS,2500,250,16,16,1,3,56.59249377,56.64207681,56.6145885,1,351.2060993,6.20346,0.387716
case1_N128_Re100_central_steps2500_p250,python_mpi_domain_vectorized,python,mpi_domain,vectorized,128,100,central,RBSOR,2500,250,16,16,1,3,46.59741139,46.7340103,46.70174122,1,282.4529185,6.04802,0.378001
