case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,upwind,RBGS,2500,250,8,4,2,3,2510.759802,2566.937891,2567.504327,1,9838.8548,3.83207,0.479009,8,2567.504327
case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,upwind,RBSOR,2500,250,16,4,4,3,2021.715547,2025.908643,2026.846372,1,7237.482024,3.57081,0.223176,16,2026.846372
case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,upwind,RBGS,2500,250,8,4,2,3,134.7924175,134.9174506,134.8975282,1,411.1571636,3.04792,0.38099,8,134.8975282
case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,upwind,RBSOR,2500,250,16,4,4,3,104.5461917,104.845454,104.9888394,1,321.189409,3.05927,0.191204,16,104.9888394
