case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,1,1,1,3,24.25209583,24.26326108,24.25985526,1,24.25985526,1,1
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,1,1,1,3,20.14648867,20.15706011,20.14832966,1,20.14832966,1,1
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,2,1,2,3,13.88275152,13.8981229,13.89815936,1,24.25985526,1.74554,0.872772
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,2,1,2,3,11.5274427,11.67537113,11.56953769,1,20.14832966,1.7415,0.870749
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,4,1,4,3,9.078788772,9.126976562,9.150812596,1,24.25985526,2.65111,0.662779
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,4,1,4,3,7.484696772,7.523203615,7.527637087,1,20.14832966,2.67658,0.669145
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,8,1,8,3,8.826235816,8.8718898,8.842889897,1,24.25985526,2.74343,0.342929
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,8,1,8,3,7.283160482,7.362237101,7.289508857,1,20.14832966,2.76402,0.345502
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,16,1,16,3,12.49623092,13.29712566,13.47577979,1,24.25985526,1.80026,0.112516
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,16,1,16,3,11.12010057,11.17618433,11.14835681,1,20.14832966,1.80729,0.112956
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,central,RBGS,2500,250,1,1,1,3,18.08786066,18.09237483,18.09130534,1,18.09130534,1,1
