case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBGS,2500,250,8,1,8,3,8.826235816,8.8718898,8.842889897,1,24.25985526,2.74343,0.342929,8,8.842889897
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,central,RBSOR,2500,250,8,1,8,3,7.283160482,7.362237101,7.289508857,1,20.14832966,2.76402,0.345502,8,7.289508857
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,central,RBGS,2500,250,4,1,4,3,7.645336557,7.674134221,7.679986462,1,18.09130534,2.35564,0.588911,4,7.679986462
case1_N128_Re100_central_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,central,RBSOR,2500,250,4,1,4,3,6.328189001,6.361543654,6.37708699,1,14.89896002,2.33633,0.584082,4,6.37708699
case1_N128_Re100_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,100,central,RBGS,2500,250,8,1,8,3,8.91453813,8.990748804,8.983727578,1,24.43886118,2.72035,0.340043,8,8.983727578
case1_N128_Re100_central_steps2500_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,128,100,central,RBSOR,2500,250,8,1,8,3,6.997386351,7.250502267,7.370189153,1,20.23945496,2.74612,0.343266,8,7.370189153
case1_N128_Re100_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,100,central,RBGS,2500,250,4,1,4,3,7.565527443,7.663811249,7.712416563,1,17.96231155,2.32901,0.582253,4,7.712416563
case1_N128_Re100_central_steps2500_p250,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,128,100,central,RBSOR,2500,250,4,1,4,3,6.260804329,6.325118426,6.343441255,1,14.78328652,2.33048,0.582621,4,6.343441255
