case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,1,1,1,3,163.3249941,167.6594028,167.1735914,1,167.1735914,1,1
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,1,1,1,3,107.979295,109.883551,109.9904909,1,109.9904909,1,1
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,2,1,2,3,164.5403345,166.5259868,165.3276327,1,167.1735914,1.01117,0.505583
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,2,1,2,3,104.3901362,109.0318064,107.0915191,1,109.9904909,1.02707,0.513535
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,4,2,2,3,88.86214709,91.13231436,91.94352984,1,167.1735914,1.81822,0.454555
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,4,2,2,3,59.20597124,59.77222737,60.00521612,1,109.9904909,1.83302,0.458254
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,8,4,2,3,51.61089969,52.06738448,52.08085442,1,167.1735914,3.20989,0.401236
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,8,4,2,3,33.37733054,33.66584706,33.75323963,1,109.9904909,3.25866,0.407333
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,16,4,4,3,52.3202076,52.62045868,52.6696353,1,167.1735914,3.174,0.198375
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,16,4,4,3,33.64189219,34.29348556,34.04201269,1,109.9904909,3.23102,0.201939
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,1,1,1,3,15.25985408,15.42761771,15.50659204,1,15.50659204,1,1
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,1,1,1,3,9.661359072,9.705416838,9.687566757,1,9.687566757,1,1
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,2,1,2,3,15.3662498,15.52033385,15.58677816,1,15.50659204,0.994856,0.497428
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,2,1,2,3,9.568295956,9.672695637,9.692553997,1,9.687566757,0.999485,0.499743
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,4,2,2,3,13.47409153,13.52422237,13.50948429,1,15.50659204,1.14783,0.286958
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,4,2,2,3,8.517436981,8.535188913,8.519541264,1,9.687566757,1.1371,0.284275
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,8,4,2,3,12.42034984,12.46995767,12.4882617,1,15.50659204,1.24169,0.155212
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,8,4,2,3,7.794151068,7.817642609,7.803988934,1,9.687566757,1.24136,0.15517
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,16,4,4,3,12.37991548,12.43340707,12.39679885,1,15.50659204,1.25085,0.0781784
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,16,4,4,3,7.806898832,7.829937379,7.841131449,1,9.687566757,1.23548,0.0772175
