case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000,250,8,4,2,3,51.61089969,52.06738448,52.08085442,1,167.1735914,3.20989,0.401236,8,52.08085442
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000,250,8,4,2,3,33.37733054,33.66584706,33.75323963,1,109.9904909,3.25866,0.407333,8,33.75323963
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000,250,16,4,4,3,12.37991548,12.43340707,12.39679885,1,15.50659204,1.25085,0.0781784,16,12.39679885
case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000,250,8,4,2,3,7.794151068,7.817642609,7.803988934,1,9.687566757,1.24136,0.15517,8,7.803988934
