CaseID,Implementation,N,Re,Scheme,PressureSolver,Status,Quality,Iterations,LocalMaxIter,FinalRu,FinalRv,FinalRcMass,FinalRcDiv,Runtime_s,AvgPoissonIterations,AvgPoissonRelResidual,PressureSaturationRatio,HasGhia,ValidationPass,Ghia_u_L2,Ghia_v_L2,Ghia_u_Linf,Ghia_v_Linf,Ghia_u_L2_Limit,Ghia_v_L2_Limit,solver_group,source_type,source_file,OriginalImplementation,case_id_std,N_std,Re_std,runtime_std,validation_error_std,residual_std,iterations_std,scheme_std,pressure_std,implementation_std,quality_std
36,mpi_cpp_case_parallel_cpp,128,400,central,RBSOR,maxIter,validated_but_not_converged,8500,8500,2.77515413115e-05,2.42671167981e-05,1.33651816587e-08,0.000215567014973,3926.59225616,585.088235294,9.29992719373e-05,0.0,1,1,0.0538817994075,0.0651806476726,0.116777427621,0.104634775905,0.09,0.12,cpp_mpi,raw_mpi,comparison/results/raw/cpp_mpi_r8_full.csv,serial_cpp,36,128,400,3926.59225616,,9.29992719373e-05,8500,central,RBSOR,mpi_cpp_case_parallel_cpp,validated_but_not_converged
1,mpi_python_case_parallel_vectorized,32,100,upwind,RBGS,maxIter,validated_but_not_converged,4000,4000,6.03303253703e-06,5.8444802124e-06,6.52624118716e-07,0.000627171778086,368.851254201,352.88125,9.17261227739e-05,0.0,1,1,0.0142980957641,0.0105681418602,0.0317108009088,0.0269732983926,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_1.csv,,1,32,100,368.851254201,,9.17261227739e-05,4000,upwind,RBGS,mpi_python_case_parallel_vectorized,validated_but_not_converged
2,mpi_python_case_parallel_looped,32,100,upwind,RBGS,maxIter,validated_but_not_converged,4000,4000,6.03303253704e-06,5.8444802124e-06,6.52624118716e-07,0.000627171778086,4261.94100205,352.88125,9.17261227739e-05,0.0,1,1,0.0142980957641,0.0105681418602,0.0317108009088,0.0269732983926,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_1.csv,,2,32,100,4261.94100205,,9.17261227739e-05,4000,upwind,RBGS,mpi_python_case_parallel_looped,validated_but_not_converged
3,mpi_python_case_parallel_vectorized,32,100,upwind,RBSOR,maxIter,validated_but_not_converged,4000,4000,6.0327791252e-06,5.84336597637e-06,6.52574012921e-07,0.000627123626417,107.170492986,82.85625,5.75090163629e-05,0.0,1,1,0.0142981006225,0.010568138327,0.0317108044249,0.0269733067978,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_1.csv,,3,32,100,107.170492986,,5.75090163629e-05,4000,upwind,RBSOR,mpi_python_case_parallel_vectorized,validated_but_not_converged
4,mpi_python_case_parallel_looped,32,100,upwind,RBSOR,maxIter,validated_but_not_converged,4000,4000,6.0327791252e-06,5.84336597637e-06,6.52574012921e-07,0.000627123626417,1260.22650121,82.85625,5.75090163629e-05,0.0,1,1,0.0142981006225,0.010568138327,0.0317108044249,0.0269733067978,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_1.csv,,4,32,100,1260.22650121,,5.75090163629e-05,4000,upwind,RBSOR,mpi_python_case_parallel_looped,validated_but_not_converged
5,mpi_python_case_parallel_vectorized,32,100,central,RBGS,maxIter,validated_but_not_converged,5500,5500,3.13407292154e-06,3.08299196716e-06,9.46488708719e-07,0.000909575649079,448.996088533,314.390909091,9.16411087027e-05,0.0,1,1,0.00728213635357,0.0052874229273,0.0158129349737,0.00795221059865,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_2.csv,,5,32,100,448.996088533,,9.16411087027e-05,5500,central,RBGS,mpi_python_case_parallel_vectorized,validated_but_not_converged
6,mpi_python_case_parallel_looped,32,100,central,RBGS,maxIter,validated_but_not_converged,5500,5500,3.13407292155e-06,3.08299196716e-06,9.46488708721e-07,0.000909575649081,5264.29040448,314.390909091,9.16411087027e-05,0.0,1,1,0.00728213635357,0.0052874229273,0.0158129349737,0.00795221059865,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_2.csv,,6,32,100,5264.29040448,,9.16411087027e-05,5500,central,RBGS,mpi_python_case_parallel_looped,validated_but_not_converged
7,mpi_python_case_parallel_vectorized,32,100,central,RBSOR,maxIter,validated_but_not_converged,5500,5500,3.13408268324e-06,3.08299097196e-06,9.4653815818e-07,0.000909623170011,132.647481009,75.2863636364,5.92300574361e-05,0.0,1,1,0.00728213964138,0.00528742180381,0.0158129414622,0.00795220765037,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_2.csv,,7,32,100,132.647481009,,5.92300574361e-05,5500,central,RBSOR,mpi_python_case_parallel_vectorized,validated_but_not_converged
8,mpi_python_case_parallel_looped,32,100,central,RBSOR,maxIter,validated_but_not_converged,5500,5500,3.13408268324e-06,3.08299097196e-06,9.4653815818e-07,0.000909623170011,1623.20587129,75.2863636364,5.92300574361e-05,0.0,1,1,0.00728213964138,0.00528742180381,0.0158129414622,0.00795220765037,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_2.csv,,8,32,100,1623.20587129,,5.92300574361e-05,5500,central,RBSOR,mpi_python_case_parallel_looped,validated_but_not_converged
9,mpi_python_case_parallel_vectorized,32,400,upwind,RBGS,maxIter,needs_improvement,4000,4000,2.61771155268e-05,2.33092869773e-05,1.83313363655e-06,0.00176164142473,359.562133316,343.0,9.29384779981e-05,0.0,1,0,0.119357892258,0.162929492829,0.258986333592,0.300117246011,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_3.csv,,9,32,400,359.562133316,,9.29384779981e-05,4000,upwind,RBGS,mpi_python_case_parallel_vectorized,needs_improvement
10,mpi_python_case_parallel_looped,32,400,upwind,RBGS,maxIter,needs_improvement,4000,4000,2.61771155268e-05,2.33092869773e-05,1.83313363655e-06,0.00176164142473,4192.04102588,343.0,9.29384779981e-05,0.0,1,0,0.119357892258,0.162929492829,0.258986333592,0.300117246011,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_3.csv,,10,32,400,4192.04102588,,9.29384779981e-05,4000,upwind,RBGS,mpi_python_case_parallel_looped,needs_improvement
11,mpi_python_case_parallel_vectorized,32,400,upwind,RBSOR,maxIter,needs_improvement,4000,4000,2.61771419367e-05,2.33092501914e-05,1.83305725346e-06,0.00176156802057,98.2363850717,76.85,6.45593192335e-05,0.0,1,0,0.119357899765,0.162929494829,0.258986353455,0.300117263753,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_3.csv,,11,32,400,98.2363850717,,6.45593192335e-05,4000,upwind,RBSOR,mpi_python_case_parallel_vectorized,needs_improvement
12,mpi_python_case_parallel_looped,32,400,upwind,RBSOR,maxIter,needs_improvement,4000,4000,2.61771419367e-05,2.33092501914e-05,1.83305725346e-06,0.00176156802057,1202.86493578,76.85,6.45593192335e-05,0.0,1,0,0.119357899765,0.162929494829,0.258986353455,0.300117263753,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_3.csv,,12,32,400,1202.86493578,,6.45593192335e-05,4000,upwind,RBSOR,mpi_python_case_parallel_looped,needs_improvement
13,mpi_python_case_parallel_vectorized,32,400,central,RBGS,maxIter,needs_improvement,5500,5500,2.72133676059e-05,2.00118852991e-05,6.61894729498e-06,0.00636080835048,454.063271903,316.7,9.31774606428e-05,0.0,1,0,0.132961219786,0.189003254317,0.286367704514,0.351604169496,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_4.csv,,13,32,400,454.063271903,,9.31774606428e-05,5500,central,RBGS,mpi_python_case_parallel_vectorized,needs_improvement
14,mpi_python_case_parallel_looped,32,400,central,RBGS,maxIter,needs_improvement,5500,5500,2.72133676059e-05,2.00118852991e-05,6.61894729498e-06,0.00636080835048,5315.57794078,316.7,9.31774606427e-05,0.0,1,0,0.132961219786,0.189003254317,0.286367704514,0.351604169496,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_4.csv,,14,32,400,5315.57794078,,9.31774606427e-05,5500,central,RBGS,mpi_python_case_parallel_looped,needs_improvement
15,mpi_python_case_parallel_vectorized,32,400,central,RBSOR,maxIter,needs_improvement,5500,5500,2.7213969499e-05,2.00121194614e-05,6.6189330443e-06,0.00636079465557,134.507321842,75.9318181818,6.52177025162e-05,0.0,1,0,0.132961226633,0.189003262387,0.286367726616,0.351604199361,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_4.csv,,15,32,400,134.507321842,,6.52177025162e-05,5500,central,RBSOR,mpi_python_case_parallel_vectorized,needs_improvement
16,mpi_python_case_parallel_looped,32,400,central,RBSOR,maxIter,needs_improvement,5500,5500,2.7213969499e-05,2.00121194614e-05,6.6189330443e-06,0.00636079465557,1590.28002478,75.9318181818,6.52177025163e-05,0.0,1,0,0.132961226633,0.189003262387,0.286367726616,0.351604199361,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_4.csv,,16,32,400,1590.28002478,,6.52177025163e-05,5500,central,RBSOR,mpi_python_case_parallel_looped,needs_improvement
17,mpi_python_case_parallel_vectorized,32,1000,upwind,RBGS,maxIter,needs_improvement,7000,7000,1.2244684154e-05,7.99806434776e-06,3.38317456713e-06,0.00325123075901,359.025007892,195.242857143,8.72827263944e-05,0.0,1,0,0.180889102324,0.271763659646,0.362031745986,0.458341099743,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_5.csv,,17,32,1000,359.025007892,,8.72827263944e-05,7000,upwind,RBGS,mpi_python_case_parallel_vectorized,needs_improvement
18,mpi_python_case_parallel_looped,32,1000,upwind,RBGS,maxIter,needs_improvement,7000,7000,1.2244684154e-05,7.99806434776e-06,3.38317456713e-06,0.00325123075901,4226.11047176,195.242857143,8.72827263944e-05,0.0,1,0,0.180889102324,0.271763659646,0.362031745986,0.458341099743,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_5.csv,,18,32,1000,4226.11047176,,8.72827263944e-05,7000,upwind,RBGS,mpi_python_case_parallel_looped,needs_improvement
19,mpi_python_case_parallel_vectorized,32,1000,upwind,RBSOR,maxIter,needs_improvement,7000,7000,1.22446950451e-05,7.99806964898e-06,3.38311382248e-06,0.00325117238341,134.151734147,57.6642857143,5.43281322189e-05,0.0,1,0,0.180889099695,0.271763663404,0.362031738423,0.458341105093,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_5.csv,,19,32,1000,134.151734147,,5.43281322189e-05,7000,upwind,RBSOR,mpi_python_case_parallel_vectorized,needs_improvement
20,mpi_python_case_parallel_looped,32,1000,upwind,RBSOR,maxIter,needs_improvement,7000,7000,1.22446950451e-05,7.99806964898e-06,3.38311382248e-06,0.00325117238341,1571.75003717,57.6642857143,5.4328132219e-05,0.0,1,0,0.180889099695,0.271763663404,0.362031738423,0.458341105093,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_5.csv,,20,32,1000,1571.75003717,,5.4328132219e-05,7000,upwind,RBSOR,mpi_python_case_parallel_looped,needs_improvement
21,mpi_python_case_parallel_vectorized,32,1000,central,RBGS,maxIter,needs_improvement,8500,8500,4.70221744005e-06,2.74061152106e-06,1.76270924034e-05,0.0169396357997,366.058547761,162.588235294,8.78148556893e-05,0.0,1,0,0.209119208852,0.305136194628,0.375117645632,0.509717486236,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_6.csv,,21,32,1000,366.058547761,,8.78148556893e-05,8500,central,RBGS,mpi_python_case_parallel_vectorized,needs_improvement
22,mpi_python_case_parallel_looped,32,1000,central,RBGS,maxIter,needs_improvement,8500,8500,4.70221744005e-06,2.74061152106e-06,1.76270924034e-05,0.0169396357997,4405.50962571,162.588235294,8.78148556893e-05,0.0,1,0,0.209119208852,0.305136194628,0.375117645632,0.509717486236,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_6.csv,,22,32,1000,4405.50962571,,8.78148556893e-05,8500,central,RBGS,mpi_python_case_parallel_looped,needs_improvement
23,mpi_python_case_parallel_vectorized,32,1000,central,RBSOR,maxIter,needs_improvement,8500,8500,4.70222408667e-06,2.74061006813e-06,1.76271437049e-05,0.0169396851004,142.475475954,51.2852941176,4.80505600102e-05,0.0,1,0,0.209119204371,0.305136193633,0.375117638741,0.509717483665,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_6.csv,,23,32,1000,142.475475954,,4.80505600102e-05,8500,central,RBSOR,mpi_python_case_parallel_vectorized,needs_improvement
24,mpi_python_case_parallel_looped,32,1000,central,RBSOR,maxIter,needs_improvement,8500,8500,4.70222408667e-06,2.74061006812e-06,1.76271437049e-05,0.0169396851004,1712.70262295,51.2852941176,4.8050560011e-05,0.0,1,0,0.209119204371,0.305136193633,0.375117638741,0.509717483665,0.16,0.18,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_6.csv,,24,32,1000,1712.70262295,,4.8050560011e-05,8500,central,RBSOR,mpi_python_case_parallel_looped,needs_improvement
25,mpi_python_case_parallel_vectorized,64,100,upwind,RBGS,maxIter,validated_but_not_converged,4000,4000,7.97884815704e-06,7.74838251227e-06,9.23492537291e-08,0.000366534188051,2910.69096692,1337.66875,9.80531322402e-05,0.00025,1,1,0.00971705431673,0.00638564845758,0.0229430758548,0.0136188180193,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_7.csv,,25,64,100,2910.69096692,,9.80531322402e-05,4000,upwind,RBGS,mpi_python_case_parallel_vectorized,validated_but_not_converged
26,mpi_python_case_parallel_looped,64,100,upwind,RBGS,maxIter,validated_but_not_converged,4000,4000,7.97884815704e-06,7.74838251222e-06,9.2349253729e-08,0.00036653418805,66295.7151647,1337.66875,9.80531322402e-05,0.00025,1,1,0.00971705431673,0.00638564845758,0.0229430758548,0.0136188180193,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_7.csv,,26,64,100,66295.7151647,,9.80531322402e-05,4000,upwind,RBGS,mpi_python_case_parallel_looped,validated_but_not_converged
27,mpi_python_case_parallel_vectorized,64,100,upwind,RBSOR,maxIter,validated_but_not_converged,4000,4000,7.97885608712e-06,7.7484024737e-06,9.23370414474e-08,0.000366485717505,547.743215721,204.85,8.02159832272e-05,0.0,1,1,0.00971705662414,0.00638564348729,0.02294308232,0.013618817512,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_7.csv,,27,64,100,547.743215721,,8.02159832272e-05,4000,upwind,RBSOR,mpi_python_case_parallel_vectorized,validated_but_not_converged
28,mpi_python_case_parallel_looped,64,100,upwind,RBSOR,maxIter,validated_but_not_converged,4000,4000,7.97885608712e-06,7.7484024737e-06,9.23370414482e-08,0.000366485717508,12212.7154462,204.85,8.02159832272e-05,0.0,1,1,0.00971705662414,0.00638564348729,0.02294308232,0.013618817512,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_7.csv,,28,64,100,12212.7154462,,8.02159832272e-05,4000,upwind,RBSOR,mpi_python_case_parallel_looped,validated_but_not_converged
29,mpi_python_case_parallel_vectorized,64,100,central,RBGS,maxIter,validated_but_not_converged,5500,5500,3.37818468638e-06,3.42478483342e-06,6.17756035063e-08,0.000245187370317,3678.35442824,1187.48636364,9.78963559449e-05,0.000181818181818,1,1,0.00344459068849,0.00508954025814,0.00717015930186,0.0103264057267,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_8.csv,,29,64,100,3678.35442824,,9.78963559449e-05,5500,central,RBGS,mpi_python_case_parallel_vectorized,validated_but_not_converged
30,mpi_python_case_parallel_looped,64,100,central,RBGS,maxIter,validated_but_not_converged,5500,5500,3.37818468638e-06,3.42478483342e-06,6.17756035065e-08,0.000245187370317,82323.1887241,1187.48636364,9.78963559449e-05,0.000181818181818,1,1,0.00344459068849,0.00508954025814,0.00717015930186,0.0103264057267,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_8.csv,,30,64,100,82323.1887241,,9.78963559449e-05,5500,central,RBGS,mpi_python_case_parallel_looped,validated_but_not_converged
31,mpi_python_case_parallel_vectorized,64,100,central,RBSOR,maxIter,validated_but_not_converged,5500,5500,3.37805781526e-06,3.42443224233e-06,6.17616373358e-08,0.000245131938586,679.826600298,183.877272727,7.87017974524e-05,0.0,1,1,0.00344459664611,0.00508953678527,0.00717018006476,0.0103263979681,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_8.csv,,31,64,100,679.826600298,,7.87017974524e-05,5500,central,RBSOR,mpi_python_case_parallel_vectorized,validated_but_not_converged
32,mpi_python_case_parallel_looped,64,100,central,RBSOR,maxIter,validated_but_not_converged,5500,5500,3.37805781526e-06,3.42443224233e-06,6.17616373347e-08,0.000245131938581,15573.7287131,183.877272727,7.87017974524e-05,0.0,1,1,0.00344459664611,0.00508953678527,0.00717018006476,0.0103263979681,0.03,0.03,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_8.csv,,32,64,100,15573.7287131,,7.87017974524e-05,5500,central,RBSOR,mpi_python_case_parallel_looped,validated_but_not_converged
33,mpi_python_case_parallel_vectorized,64,400,upwind,RBGS,maxIter,needs_improvement,4000,4000,5.01951616462e-05,4.18930268359e-05,5.70438675519e-08,0.000226407110314,3385.8377225,1548.6875,9.82123100574e-05,0.02225,1,0,0.105668929268,0.135676099206,0.231682748203,0.222444260544,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_9.csv,,33,64,400,3385.8377225,,9.82123100574e-05,4000,upwind,RBGS,mpi_python_case_parallel_vectorized,needs_improvement
34,mpi_python_case_parallel_looped,64,400,upwind,RBGS,maxIter,needs_improvement,4000,4000,5.01951616462e-05,4.18930268359e-05,5.70438675519e-08,0.000226407110313,77737.0970385,1548.6875,9.82123100574e-05,0.02225,1,0,0.105668929268,0.135676099206,0.231682748203,0.222444260544,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_9.csv,,34,64,400,77737.0970385,,9.82123100574e-05,4000,upwind,RBGS,mpi_python_case_parallel_looped,needs_improvement
35,mpi_python_case_parallel_vectorized,64,400,upwind,RBSOR,maxIter,needs_improvement,4000,4000,5.01951678896e-05,4.1893026908e-05,5.70311425107e-08,0.000226356604625,551.437429791,204.80625,7.94659329116e-05,0.0,1,0,0.105668929138,0.135676090626,0.231682751762,0.222444253024,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_9.csv,,35,64,400,551.437429791,,7.94659329116e-05,4000,upwind,RBSOR,mpi_python_case_parallel_vectorized,needs_improvement
36,mpi_python_case_parallel_looped,64,400,upwind,RBSOR,maxIter,needs_improvement,4000,4000,5.01951678896e-05,4.18930269079e-05,5.70311425107e-08,0.000226356604625,12381.666414,204.80625,7.94659329116e-05,0.0,1,0,0.105668929138,0.135676090626,0.231682751762,0.222444253024,0.09,0.12,python_mpi,python_mpi_part,python/mpi/results/data/study_summary_mpi_part_9.csv,,36,64,400,12381.666414,,7.94659329116e-05,4000,upwind,RBSOR,mpi_python_case_parallel_looped,needs_improvement
