case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s
case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBGS,1000,200,16,16,1,3,27.73742437,27.83504073,27.84794188,1,211.8067324,7.60583,0.475364,16,27.84794188
case1_N32_Re100_central_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,32,100,central,RBSOR,1000,200,16,16,1,3,13.64907122,13.68240611,13.66002655,1,112.2039084,8.21403,0.513377,16,13.66002655
case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBGS,1000,200,16,16,1,3,15.70784712,15.7258389,15.73407388,1,21.41371584,1.36098,0.0850611,16,15.73407388
case1_N32_Re100_central_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,32,100,central,RBSOR,1000,200,16,16,1,3,7.689146519,7.71949927,7.734443665,1,10.33861852,1.3367,0.0835437,16,7.734443665
