case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500,250,1,1,1,3,8.617761917,8.631412461,8.636768527,1,8.636768527,1,1
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500,250,1,1,1,3,7.237208765,7.240879325,7.240682803,1,7.240682803,1,1
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500,250,2,1,2,3,4.901778959,5.003059397,5.042616237,1,8.636768527,1.71276,0.856378
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500,250,2,1,2,3,4.105407216,4.148845639,4.10700085,1,7.240682803,1.76301,0.881505
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500,250,4,1,4,3,3.160777185,3.172541539,3.176974326,1,8.636768527,2.71855,0.679638
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500,250,4,1,4,3,2.6366621,2.640810239,2.63954911,1,7.240682803,2.74315,0.685788
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500,250,8,1,8,3,2.909351967,2.927791085,2.916777518,1,8.636768527,2.96107,0.370133
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500,250,8,1,8,3,2.391463105,2.409098649,2.397728316,1,7.240682803,3.01981,0.377476
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBGS,2500,250,16,1,16,3,4.244812541,4.785782615,4.264487598,1,8.636768527,2.02528,0.12658
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_looped,c,openmp_domain,looped,128,100,upwind,RBSOR,2500,250,16,1,16,3,3.441889245,4.183366545,3.498034544,1,7.240682803,2.06993,0.129371
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBGS,2500,250,1,1,1,3,6.092463605,6.098118228,6.098912474,1,6.098912474,1,1
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBSOR,2500,250,1,1,1,3,5.017316967,5.018206394,5.017954201,1,5.017954201,1,1
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBGS,2500,250,2,1,2,3,3.653213669,3.718379188,3.670953441,1,6.098912474,1.6614,0.830699
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBSOR,2500,250,2,1,2,3,3.024390928,3.068095523,3.025928155,1,5.017954201,1.65832,0.82916
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBGS,2500,250,4,1,4,3,2.565047901,2.570668059,2.569861274,1,6.098912474,2.37325,0.593311
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBSOR,2500,250,4,1,4,3,2.117613401,2.126934235,2.131114479,1,5.017954201,2.35462,0.588654
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBGS,2500,250,8,1,8,3,2.482980616,2.610205741,2.630338002,1,6.098912474,2.31868,0.289835
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBSOR,2500,250,8,1,8,3,2.132909618,2.161133155,2.13305613,1,5.017954201,2.35247,0.294059
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBGS,2500,250,16,1,16,3,4.066235445,4.150323624,4.117657274,1,6.098912474,1.48116,0.0925725
case1_N128_Re100_upwind_steps2500_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,128,100,upwind,RBSOR,2500,250,16,1,16,3,3.043859769,3.428298734,3.298783105,1,5.017954201,1.52115,0.0950721
