case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBGS,1000,200,1,1,1,3,6.121847671,6.147335396,6.133329928,1,6.133329928,1,1
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBSOR,1000,200,1,1,1,3,3.961393565,3.964682182,3.964718446,1,3.964718446,1,1
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBGS,1000,200,2,1,2,3,4.692151289,4.708474359,4.698591676,1,6.133329928,1.30535,0.652677
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBSOR,1000,200,2,1,2,3,3.021488164,3.036912301,3.041802123,1,3.964718446,1.30341,0.651706
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBGS,1000,200,4,1,4,3,4.545579489,4.576063476,4.586842995,1,6.133329928,1.33716,0.334289
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBSOR,1000,200,4,1,4,3,2.884839971,2.892134008,2.892535538,1,3.964718446,1.37067,0.342668
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBGS,1000,200,8,1,8,3,6.313203294,6.345573371,6.353282053,1,6.133329928,0.96538,0.120672
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBSOR,1000,200,8,1,8,3,3.965361822,4.004810065,3.9807049,1,3.964718446,0.995984,0.124498
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBGS,1000,200,16,1,16,3,10.61573144,12.36060259,12.17589968,1,6.133329928,0.503727,0.0314829
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,64,400,central,RBSOR,1000,200,16,1,16,3,7.277386151,7.916136057,7.40937775,1,3.964718446,0.535095,0.0334434
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,400,central,RBGS,1000,200,1,1,1,3,4.731066659,4.733036067,4.731324263,1,4.731324263,1,1
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,400,central,RBSOR,1000,200,1,1,1,3,3.014854442,3.017733322,3.018505067,1,3.018505067,1,1
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,400,central,RBGS,1000,200,2,1,2,3,3.981092192,4.132106683,3.981467247,1,4.731324263,1.18834,0.594168
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,400,central,RBSOR,1000,200,2,1,2,3,2.529283144,2.615030564,2.531896275,1,3.018505067,1.19219,0.596096
case1_N64_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,64,400,central,RBGS,1000,200,4,1,4,3,3.856627181,4.128046739,4.240082484,1,4.731324263,1.11586,0.278964
