case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000,200,1,1,1,3,1095.481675,1126.988625,1098.143946,1,1098.143946,1,1
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000,200,1,1,1,3,690.3580852,701.0255641,701.6604793,1,701.6604793,1,1
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000,200,2,2,1,3,570.287221,580.4455897,579.56528,1,1098.143946,1.89477,0.947386
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000,200,2,2,1,3,355.5365901,361.5525826,362.4209294,1,701.6604793,1.93604,0.968019
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000,200,4,4,1,3,312.3832915,315.8064035,314.893795,1,1098.143946,3.48735,0.871837
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000,200,4,4,1,3,185.0707457,190.6900109,192.3723116,1,701.6604793,3.64741,0.911852
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000,200,8,8,1,3,166.3736551,167.926988,168.2505922,1,1098.143946,6.52684,0.815854
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000,200,8,8,1,3,102.1915226,104.5163276,104.7317061,1,701.6604793,6.6996,0.83745
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBGS,1000,200,16,16,1,3,94.59370279,94.76152825,94.67967844,1,1098.143946,11.5985,0.724907
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_looped,python,mpi_domain,looped,64,400,upwind,RBSOR,1000,200,16,16,1,3,58.33961678,58.39971232,58.42207336,1,701.6604793,12.0102,0.750637
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000,200,1,1,1,3,59.81766438,59.83441885,59.83755684,1,59.83755684,1,1
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000,200,1,1,1,3,36.0454483,36.10983404,36.07425833,1,36.07425833,1,1
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000,200,2,2,1,3,40.02545977,40.10630473,40.12814379,1,59.83755684,1.49116,0.745581
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000,200,2,2,1,3,24.33025575,24.3524766,24.36219525,1,36.07425833,1.48075,0.740374
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000,200,4,4,1,3,30.3187542,30.50907095,30.50141668,1,59.83755684,1.9618,0.490449
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000,200,4,4,1,3,18.44235849,18.55645251,18.56761384,1,36.07425833,1.94286,0.485715
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000,200,8,8,1,3,25.38373065,25.42084304,25.42958045,1,59.83755684,2.35307,0.294134
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000,200,8,8,1,3,15.36044884,15.3983554,15.40444565,1,36.07425833,2.34181,0.292726
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBGS,1000,200,16,16,1,3,23.11719799,23.14747214,23.16238856,1,59.83755684,2.58339,0.161462
case1_N64_Re400_upwind_steps1000_p200,python_mpi_domain_vectorized,python,mpi_domain,vectorized,64,400,upwind,RBSOR,1000,200,16,16,1,3,14.01825714,14.05005145,14.06269622,1,36.07425833,2.56524,0.160328
